epoc (ms),timestamp (+0300),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1744040598787,2025-04-07T18.43.18.787,117.688,-0.000330375,0.000065938,-0.000252625
1744040598828,2025-04-07T18.43.18.828,117.729,-0.000326687,0.000064500,-0.000251438
1744040598868,2025-04-07T18.43.18.868,117.769,-0.000324875,0.000064500,-0.000249562
1744040598907,2025-04-07T18.43.18.907,117.808,-0.000328188,0.000064500,-0.000252625
1744040598947,2025-04-07T18.43.18.947,117.848,-0.000334813,0.000065188,-0.000255000
1744040598986,2025-04-07T18.43.18.986,117.887,-0.000338500,0.000067437,-0.000257375
1744040599026,2025-04-07T18.43.19.026,117.927,-0.000356125,0.000070000,-0.000258938
1744040599067,2025-04-07T18.43.19.067,117.968,-0.000366125,0.000071875,-0.000253875
1744040599107,2025-04-07T18.43.19.107,118.008,-0.000338875,0.000068188,-0.000253812
1744040599146,2025-04-07T18.43.19.146,118.047,-0.000335875,0.000066687,-0.000255438
1744040599186,2025-04-07T18.43.19.186,118.087,-0.000321562,0.000065938,-0.000253812
1744040599225,2025-04-07T18.43.19.225,118.126,-0.000334813,0.000067437,-0.000256187
1744040599265,2025-04-07T18.43.19.265,118.166,-0.000341812,0.000068500,-0.000258188
1744040599304,2025-04-07T18.43.19.304,118.205,-0.000355063,0.000071125,-0.000260250
1744040599345,2025-04-07T18.43.19.345,118.246,-0.000370875,0.000074062,-0.000254250
1744040599385,2025-04-07T18.43.19.385,118.286,-0.000370125,0.000073312,-0.000258563
1744040599424,2025-04-07T18.43.19.424,118.325,-0.000335875,0.000066313,-0.000255813
1744040599464,2025-04-07T18.43.19.464,118.365,-0.000331875,0.000066687,-0.000253125
1744040599503,2025-04-07T18.43.19.503,118.404,-0.000327438,0.000065562,-0.000252250
1744040599543,2025-04-07T18.43.19.543,118.444,-0.000334437,0.000067063,-0.000255125
1744040599584,2025-04-07T18.43.19.584,118.485,-0.000337000,0.000066313,-0.000256250
1744040599624,2025-04-07T18.43.19.624,118.525,-0.000346563,0.000068875,-0.000258250
1744040599663,2025-04-07T18.43.19.663,118.564,-0.000364625,0.000070750,-0.000251000
1744040599703,2025-04-07T18.43.19.703,118.604,-0.000352125,0.000068500,-0.000251875
1744040599742,2025-04-07T18.43.19.742,118.643,-0.000325562,0.000064125,-0.000251063
1744040599782,2025-04-07T18.43.19.782,118.683,-0.000323375,0.000064125,-0.000251875
1744040599823,2025-04-07T18.43.19.823,118.724,-0.000324500,0.000063750,-0.000251125
1744040599862,2025-04-07T18.43.19.862,118.763,-0.000330750,0.000064500,-0.000253062
1744040599902,2025-04-07T18.43.19.902,118.803,-0.000338125,0.000067063,-0.000255438
1744040599941,2025-04-07T18.43.19.941,118.842,-0.000355063,0.000070375,-0.000254625
1744040599981,2025-04-07T18.43.19.981,118.882,-0.000371625,0.000073312,-0.000246750
1744040600021,2025-04-07T18.43.20.021,118.922,-0.000345875,0.000067437,-0.000254250
1744040600060,2025-04-07T18.43.20.060,118.961,-0.000325562,0.000063375,-0.000249500
1744040600101,2025-04-07T18.43.20.101,119.002,-0.000321500,0.000062625,-0.000251000
1744040600141,2025-04-07T18.43.20.141,119.042,-0.000329625,0.000064875,-0.000251438
1744040600180,2025-04-07T18.43.20.180,119.081,-0.000334437,0.000064500,-0.000251938
1744040600220,2025-04-07T18.43.20.220,119.121,-0.000349875,0.000068188,-0.000254188
1744040600259,2025-04-07T18.43.20.259,119.160,-0.000361313,0.000071500,-0.000255438
1744040600299,2025-04-07T18.43.20.299,119.200,-0.000368687,0.000073688,-0.000256937
1744040600340,2025-04-07T18.43.20.340,119.241,-0.000347313,0.000068562,-0.000259438
1744040600379,2025-04-07T18.43.20.379,119.280,-0.000333687,0.000066313,-0.000253937
1744040600419,2025-04-07T18.43.20.419,119.320,-0.000334062,0.000066313,-0.000254750
1744040600459,2025-04-07T18.43.20.459,119.360,-0.000338125,0.000066313,-0.000255813
1744040600498,2025-04-07T18.43.20.498,119.399,-0.000342125,0.000067437,-0.000257375
1744040600538,2025-04-07T18.43.20.538,119.439,-0.000352125,0.000069625,-0.000259000
1744040600577,2025-04-07T18.43.20.577,119.478,-0.000364625,0.000071875,-0.000255875
1744040600618,2025-04-07T18.43.20.618,119.519,-0.000370125,0.000073688,-0.000256187
1744040600658,2025-04-07T18.43.20.658,119.559,-0.000347688,0.000067812,-0.000255000
1744040600697,2025-04-07T18.43.20.697,119.598,-0.000332562,0.000066313,-0.000252250
1744040600737,2025-04-07T18.43.20.737,119.638,-0.000329625,0.000064875,-0.000253812
1744040600776,2025-04-07T18.43.20.776,119.677,-0.000337375,0.000066687,-0.000253812
1744040600816,2025-04-07T18.43.20.816,119.717,-0.000340312,0.000068188,-0.000256562
1744040600857,2025-04-07T18.43.20.857,119.758,-0.000346188,0.000068500,-0.000260562
1744040600897,2025-04-07T18.43.20.897,119.798,-0.000360562,0.000070375,-0.000261000
1744040600936,2025-04-07T18.43.20.936,119.837,-0.000370500,0.000072562,-0.000256937
1744040600976,2025-04-07T18.43.20.976,119.877,-0.000341062,0.000067812,-0.000255063
1744040601015,2025-04-07T18.43.21.015,119.916,-0.000334437,0.000067063,-0.000254125
1744040601055,2025-04-07T18.43.21.055,119.956,-0.000331500,0.000065938,-0.000254250
1744040601096,2025-04-07T18.43.21.096,119.997,-0.000337375,0.000067812,-0.000257000
1744040601135,2025-04-07T18.43.21.135,120.036,-0.000345812,0.000069250,-0.000258938
1744040601175,2025-04-07T18.43.21.175,120.076,-0.000349125,0.000071125,-0.000264125
1744040601214,2025-04-07T18.43.21.214,120.115,-0.000368312,0.000074437,-0.000261750
1744040601254,2025-04-07T18.43.21.254,120.155,-0.000370188,0.000074062,-0.000259813
1744040601294,2025-04-07T18.43.21.294,120.195,-0.000336625,0.000066687,-0.000257812
1744040601333,2025-04-07T18.43.21.333,120.234,-0.000328500,0.000066313,-0.000254250
1744040601374,2025-04-07T18.43.21.374,120.275,-0.000331125,0.000066687,-0.000253437
1744040601414,2025-04-07T18.43.21.414,120.315,-0.000333687,0.000067437,-0.000254250
1744040601453,2025-04-07T18.43.21.453,120.354,-0.000339188,0.000068188,-0.000257375
1744040601493,2025-04-07T18.43.21.493,120.394,-0.000349875,0.000069625,-0.000260500
1744040601532,2025-04-07T18.43.21.532,120.433,-0.000366125,0.000072562,-0.000255438
1744040601572,2025-04-07T18.43.21.572,120.473,-0.000366813,0.000072938,-0.000256187
1744040601613,2025-04-07T18.43.21.613,120.514,-0.000334437,0.000067437,-0.000254563
1744040601652,2025-04-07T18.43.21.652,120.553,-0.000331875,0.000067063,-0.000253812
1744040601692,2025-04-07T18.43.21.692,120.593,-0.000333687,0.000066313,-0.000254250
1744040601732,2025-04-07T18.43.21.732,120.633,-0.000339938,0.000067812,-0.000255813
1744040601771,2025-04-07T18.43.21.771,120.672,-0.000341437,0.000069250,-0.000259000
1744040601811,2025-04-07T18.43.21.811,120.712,-0.000355812,0.000071500,-0.000261750
1744040601852,2025-04-07T18.43.21.852,120.753,-0.000366438,0.000072938,-0.000257312
1744040601891,2025-04-07T18.43.21.891,120.792,-0.000356875,0.000070375,-0.000257750
1744040601931,2025-04-07T18.43.21.931,120.832,-0.000337375,0.000067812,-0.000255813
1744040601970,2025-04-07T18.43.21.970,120.871,-0.000326312,0.000066313,-0.000253437
1744040602010,2025-04-07T18.43.22.010,120.911,-0.000334062,0.000066687,-0.000253437
1744040602049,2025-04-07T18.43.22.049,120.950,-0.000336625,0.000067063,-0.000253750
1744040602089,2025-04-07T18.43.22.089,120.990,-0.000341437,0.000067812,-0.000255000
1744040602130,2025-04-07T18.43.22.130,121.031,-0.000355812,0.000070375,-0.000255438
1744040602170,2025-04-07T18.43.22.170,121.071,-0.000363125,0.000072938,-0.000253812
1744040602209,2025-04-07T18.43.22.209,121.110,-0.000346563,0.000068188,-0.000256187
1744040602249,2025-04-07T18.43.22.249,121.150,-0.000333687,0.000066687,-0.000254625
1744040602288,2025-04-07T18.43.22.288,121.189,-0.000332562,0.000065938,-0.000253437
1744040602328,2025-04-07T18.43.22.328,121.229,-0.000332937,0.000068500,-0.000251063
1744040602369,2025-04-07T18.43.22.369,121.270,-0.000338125,0.000067812,-0.000254625
1744040602408,2025-04-07T18.43.22.408,121.309,-0.000345812,0.000068500,-0.000258938
1744040602448,2025-04-07T18.43.22.448,121.349,-0.000360937,0.000072187,-0.000255375
1744040602487,2025-04-07T18.43.22.487,121.388,-0.000364250,0.000072938,-0.000255813
1744040602527,2025-04-07T18.43.22.527,121.428,-0.000330000,0.000066313,-0.000254625
1744040602566,2025-04-07T18.43.22.566,121.467,-0.000331813,0.000065562,-0.000253812
1744040602608,2025-04-07T18.43.22.608,121.509,-0.000327813,0.000065562,-0.000251813
1744040602647,2025-04-07T18.43.22.647,121.548,-0.000333687,0.000066687,-0.000254250
1744040602687,2025-04-07T18.43.22.687,121.588,-0.000334437,0.000066687,-0.000255438
1744040602726,2025-04-07T18.43.22.726,121.627,-0.000348437,0.000070000,-0.000256562
1744040602766,2025-04-07T18.43.22.766,121.667,-0.000362063,0.000072562,-0.000252250
1744040602805,2025-04-07T18.43.22.805,121.706,-0.000361688,0.000071875,-0.000253937
1744040602845,2025-04-07T18.43.22.845,121.746,-0.000331500,0.000065938,-0.000253500
1744040602886,2025-04-07T18.43.22.886,121.787,-0.000331125,0.000066313,-0.000254625
1744040602925,2025-04-07T18.43.22.925,121.826,-0.000330000,0.000064500,-0.000251500
1744040602965,2025-04-07T18.43.22.965,121.866,-0.000333687,0.000066313,-0.000253875
1744040603004,2025-04-07T18.43.23.004,121.905,-0.000338125,0.000067437,-0.000255063
1744040603044,2025-04-07T18.43.23.044,121.945,-0.000351000,0.000069250,-0.000254188
1744040603084,2025-04-07T18.43.23.084,121.985,-0.000364250,0.000072562,-0.000250250
1744040603125,2025-04-07T18.43.23.125,122.026,-0.000344375,0.000067812,-0.000251813
1744040603164,2025-04-07T18.43.23.164,122.065,-0.000334062,0.000065188,-0.000251063
1744040603204,2025-04-07T18.43.23.204,122.105,-0.000333312,0.000064875,-0.000253875
1744040603243,2025-04-07T18.43.23.243,122.144,-0.000334813,0.000066687,-0.000254313
1744040603283,2025-04-07T18.43.23.283,122.184,-0.000337000,0.000067063,-0.000255375
1744040603322,2025-04-07T18.43.23.322,122.223,-0.000346938,0.000068500,-0.000256625
1744040603363,2025-04-07T18.43.23.363,122.264,-0.000360937,0.000072562,-0.000254563
1744040603403,2025-04-07T18.43.23.403,122.304,-0.000362063,0.000071875,-0.000253437
1744040603442,2025-04-07T18.43.23.442,122.343,-0.000331813,0.000066687,-0.000252250
1744040603482,2025-04-07T18.43.23.482,122.383,-0.000337750,0.000067063,-0.000253812
1744040603522,2025-04-07T18.43.23.522,122.423,-0.000328563,0.000065938,-0.000252625
1744040603561,2025-04-07T18.43.23.561,122.462,-0.000332562,0.000066687,-0.000253437
1744040603602,2025-04-07T18.43.23.602,122.503,-0.000337750,0.000068188,-0.000256625
1744040603642,2025-04-07T18.43.23.642,122.543,-0.000349500,0.000070750,-0.000257750
1744040603681,2025-04-07T18.43.23.681,122.582,-0.000363500,0.000072562,-0.000253000
1744040603721,2025-04-07T18.43.23.721,122.622,-0.000353938,0.000070375,-0.000253812
1744040603760,2025-04-07T18.43.23.760,122.661,-0.000335500,0.000066313,-0.000251875
1744040603800,2025-04-07T18.43.23.800,122.701,-0.000324875,0.000064125,-0.000252625
1744040603839,2025-04-07T18.43.23.839,122.740,-0.000332937,0.000066313,-0.000254688
1744040603880,2025-04-07T18.43.23.880,122.781,-0.000334062,0.000066313,-0.000255375
1744040603920,2025-04-07T18.43.23.920,122.821,-0.000339563,0.000068188,-0.000256625
1744040603960,2025-04-07T18.43.23.960,122.861,-0.000352125,0.000070750,-0.000261062
1744040603999,2025-04-07T18.43.23.999,122.900,-0.000366063,0.000072562,-0.000256500
1744040604039,2025-04-07T18.43.24.039,122.940,-0.000352125,0.000070000,-0.000256187
1744040604078,2025-04-07T18.43.24.078,122.979,-0.000335188,0.000066687,-0.000253812
1744040604119,2025-04-07T18.43.24.119,123.020,-0.000327813,0.000064875,-0.000254188
1744040604159,2025-04-07T18.43.24.159,123.060,-0.000332188,0.000065188,-0.000254625
1744040604198,2025-04-07T18.43.24.198,123.099,-0.000332937,0.000067063,-0.000254938
1744040604238,2025-04-07T18.43.24.238,123.139,-0.000341062,0.000068500,-0.000257812
1744040604277,2025-04-07T18.43.24.277,123.178,-0.000356125,0.000071125,-0.000258563
1744040604317,2025-04-07T18.43.24.317,123.218,-0.000369438,0.000074062,-0.000252687
1744040604357,2025-04-07T18.43.24.357,123.258,-0.000351375,0.000070375,-0.000255000
1744040604398,2025-04-07T18.43.24.398,123.299,-0.000337375,0.000067063,-0.000253125
1744040604437,2025-04-07T18.43.24.437,123.338,-0.000332562,0.000064875,-0.000251438
1744040604477,2025-04-07T18.43.24.477,123.378,-0.000331125,0.000064875,-0.000252250
1744040604516,2025-04-07T18.43.24.516,123.417,-0.000331813,0.000065188,-0.000254250
1744040604556,2025-04-07T18.43.24.556,123.457,-0.000335938,0.000065938,-0.000255063
1744040604595,2025-04-07T18.43.24.595,123.496,-0.000341750,0.000068188,-0.000257750
1744040604636,2025-04-07T18.43.24.636,123.537,-0.000358750,0.000070375,-0.000256937
1744040604676,2025-04-07T18.43.24.676,123.577,-0.000366500,0.000072562,-0.000252312
1744040604715,2025-04-07T18.43.24.715,123.616,-0.000350250,0.000068875,-0.000253437
1744040604755,2025-04-07T18.43.24.755,123.656,-0.000339563,0.000065938,-0.000251125
1744040604795,2025-04-07T18.43.24.795,123.696,-0.000330375,0.000061563,-0.000248313
1744040604834,2025-04-07T18.43.24.834,123.735,-0.000325562,0.000060438,-0.000245500
1744040604875,2025-04-07T18.43.24.875,123.776,-0.000325937,0.000060062,-0.000245125
1744040604915,2025-04-07T18.43.24.915,123.816,-0.000329625,0.000062250,-0.000248687
1744040604954,2025-04-07T18.43.24.954,123.855,-0.000334813,0.000064500,-0.000251500
1744040604994,2025-04-07T18.43.24.994,123.895,-0.000341812,0.000065938,-0.000255000
1744040605033,2025-04-07T18.43.25.033,123.934,-0.000353938,0.000068875,-0.000256937
1744040605073,2025-04-07T18.43.25.073,123.974,-0.000369750,0.000072938,-0.000249062
1744040605112,2025-04-07T18.43.25.112,124.013,-0.000362750,0.000072562,-0.000252625
1744040605153,2025-04-07T18.43.25.153,124.054,-0.000348062,0.000067437,-0.000252562
1744040605193,2025-04-07T18.43.25.193,124.094,-0.000335500,0.000063750,-0.000250688
1744040605233,2025-04-07T18.43.25.233,124.134,-0.000328188,0.000061875,-0.000245937
1744040605272,2025-04-07T18.43.25.272,124.173,-0.000325187,0.000059687,-0.000242312
1744040605312,2025-04-07T18.43.25.312,124.213,-0.000324875,0.000058938,-0.000243188
1744040605351,2025-04-07T18.43.25.351,124.252,-0.000328875,0.000061875,-0.000248250
1744040605392,2025-04-07T18.43.25.392,124.293,-0.000335500,0.000064125,-0.000253062
1744040605432,2025-04-07T18.43.25.432,124.333,-0.000340687,0.000065188,-0.000253437
1744040605471,2025-04-07T18.43.25.471,124.372,-0.000351375,0.000067812,-0.000258188
1744040605511,2025-04-07T18.43.25.511,124.412,-0.000364250,0.000071125,-0.000253812
1744040605550,2025-04-07T18.43.25.550,124.451,-0.000364625,0.000070375,-0.000253500
1744040605590,2025-04-07T18.43.25.590,124.491,-0.000354688,0.000068188,-0.000253062
1744040605629,2025-04-07T18.43.25.629,124.530,-0.000333312,0.000064125,-0.000249937
1744040605670,2025-04-07T18.43.25.670,124.571,-0.000328188,0.000060813,-0.000245937
1744040605710,2025-04-07T18.43.25.710,124.611,-0.000321562,0.000057875,-0.000242375
1744040605750,2025-04-07T18.43.25.750,124.651,-0.000320813,0.000057500,-0.000241937
1744040605789,2025-04-07T18.43.25.789,124.690,-0.000323000,0.000059687,-0.000243438
1744040605829,2025-04-07T18.43.25.829,124.730,-0.000327438,0.000060813,-0.000247813
1744040605868,2025-04-07T18.43.25.868,124.769,-0.000333312,0.000063375,-0.000252625
1744040605909,2025-04-07T18.43.25.909,124.810,-0.000352125,0.000068875,-0.000255438
1744040605949,2025-04-07T18.43.25.949,124.850,-0.000354688,0.000069625,-0.000257062
1744040605988,2025-04-07T18.43.25.988,124.889,-0.000363125,0.000072187,-0.000255375
1744040606028,2025-04-07T18.43.26.028,124.929,-0.000362750,0.000071813,-0.000252625
1744040606067,2025-04-07T18.43.26.067,124.968,-0.000346563,0.000068188,-0.000255438
1744040606107,2025-04-07T18.43.26.107,125.008,-0.000338875,0.000065938,-0.000255500
1744040606147,2025-04-07T18.43.26.147,125.048,-0.000326312,0.000063750,-0.000251000
1744040606188,2025-04-07T18.43.26.188,125.089,-0.000320813,0.000062250,-0.000247938
1744040606227,2025-04-07T18.43.26.227,125.128,-0.000319313,0.000061563,-0.000246688
1744040606267,2025-04-07T18.43.26.267,125.168,-0.000323375,0.000063375,-0.000250250
1744040606306,2025-04-07T18.43.26.306,125.207,-0.000330000,0.000064500,-0.000254625
1744040606346,2025-04-07T18.43.26.346,125.247,-0.000336625,0.000067812,-0.000258563
1744040606385,2025-04-07T18.43.26.385,125.286,-0.000351000,0.000071500,-0.000261812
1744040606426,2025-04-07T18.43.26.426,125.327,-0.000364250,0.000074062,-0.000264125
1744040606466,2025-04-07T18.43.26.466,125.367,-0.000370500,0.000075500,-0.000262188
1744040606505,2025-04-07T18.43.26.505,125.406,-0.000368687,0.000074062,-0.000262125
1744040606545,2025-04-07T18.43.26.545,125.446,-0.000356187,0.000071500,-0.000258625
1744040606585,2025-04-07T18.43.26.585,125.486,-0.000345125,0.000067812,-0.000256187
1744040606624,2025-04-07T18.43.26.624,125.525,-0.000336250,0.000065938,-0.000253812
1744040606664,2025-04-07T18.43.26.664,125.565,-0.000331500,0.000063750,-0.000249562
1744040606705,2025-04-07T18.43.26.705,125.606,-0.000330000,0.000064125,-0.000248313
1744040606744,2025-04-07T18.43.26.744,125.645,-0.000333312,0.000064875,-0.000251125
1744040606784,2025-04-07T18.43.26.784,125.685,-0.000337750,0.000066687,-0.000254625
1744040606823,2025-04-07T18.43.26.823,125.724,-0.000344000,0.000068500,-0.000256625
1744040606863,2025-04-07T18.43.26.863,125.764,-0.000351750,0.000070750,-0.000260187
1744040606902,2025-04-07T18.43.26.902,125.803,-0.000364250,0.000072562,-0.000262125
1744040606943,2025-04-07T18.43.26.943,125.844,-0.000371625,0.000074437,-0.000260562
1744040606983,2025-04-07T18.43.26.983,125.884,-0.000362375,0.000073312,-0.000258563
1744040607023,2025-04-07T18.43.27.023,125.924,-0.000357250,0.000070375,-0.000255813
1744040607062,2025-04-07T18.43.27.062,125.963,-0.000338125,0.000065938,-0.000254563
1744040607102,2025-04-07T18.43.27.102,126.003,-0.000332250,0.000064125,-0.000249937
1744040607141,2025-04-07T18.43.27.141,126.042,-0.000329250,0.000063375,-0.000247500
1744040607182,2025-04-07T18.43.27.182,126.083,-0.000330000,0.000064875,-0.000248000
1744040607222,2025-04-07T18.43.27.222,126.123,-0.000336250,0.000064500,-0.000252625
1744040607261,2025-04-07T18.43.27.261,126.162,-0.000340687,0.000065938,-0.000256187
1744040607301,2025-04-07T18.43.27.301,126.202,-0.000352437,0.000068875,-0.000258938
1744040607340,2025-04-07T18.43.27.340,126.241,-0.000359437,0.000072187,-0.000257375
1744040607380,2025-04-07T18.43.27.380,126.281,-0.000370500,0.000073688,-0.000258563
1744040607420,2025-04-07T18.43.27.420,126.321,-0.000371250,0.000072938,-0.000257812
1744040607461,2025-04-07T18.43.27.461,126.362,-0.000361688,0.000070375,-0.000257062
1744040607500,2025-04-07T18.43.27.500,126.401,-0.000345812,0.000067437,-0.000253000
1744040607540,2025-04-07T18.43.27.540,126.441,-0.000331875,0.000064125,-0.000250750
1744040607579,2025-04-07T18.43.27.579,126.480,-0.000327813,0.000062625,-0.000246312
1744040607619,2025-04-07T18.43.27.619,126.520,-0.000327063,0.000063000,-0.000245937
1744040607658,2025-04-07T18.43.27.658,126.559,-0.000329250,0.000063750,-0.000248750
1744040607699,2025-04-07T18.43.27.699,126.600,-0.000334062,0.000065188,-0.000253812
1744040607739,2025-04-07T18.43.27.739,126.640,-0.000346188,0.000067063,-0.000256187
1744040607778,2025-04-07T18.43.27.778,126.679,-0.000356187,0.000070000,-0.000258625
1744040607818,2025-04-07T18.43.27.818,126.719,-0.000367562,0.000072938,-0.000258500
1744040607858,2025-04-07T18.43.27.858,126.759,-0.000368312,0.000072187,-0.000256187
1744040607897,2025-04-07T18.43.27.897,126.798,-0.000359875,0.000070375,-0.000254313
1744040607937,2025-04-07T18.43.27.937,126.838,-0.000344750,0.000067437,-0.000252375
1744040607978,2025-04-07T18.43.27.978,126.879,-0.000331813,0.000064500,-0.000249875
1744040608017,2025-04-07T18.43.28.017,126.918,-0.000328188,0.000062250,-0.000247500
1744040608057,2025-04-07T18.43.28.057,126.958,-0.000328500,0.000061875,-0.000248313
1744040608096,2025-04-07T18.43.28.096,126.997,-0.000331500,0.000064125,-0.000250250
1744040608136,2025-04-07T18.43.28.136,127.037,-0.000336625,0.000065562,-0.000253125
1744040608175,2025-04-07T18.43.28.175,127.076,-0.000352125,0.000068188,-0.000255438
1744040608216,2025-04-07T18.43.28.216,127.117,-0.000357625,0.000071125,-0.000258563
1744040608256,2025-04-07T18.43.28.256,127.157,-0.000373813,0.000073312,-0.000257375
1744040608295,2025-04-07T18.43.28.295,127.196,-0.000365000,0.000071500,-0.000259000
1744040608335,2025-04-07T18.43.28.335,127.236,-0.000361313,0.000071125,-0.000254688
1744040608375,2025-04-07T18.43.28.375,127.276,-0.000353563,0.000068188,-0.000253812
1744040608414,2025-04-07T18.43.28.414,127.315,-0.000346250,0.000066687,-0.000252750
1744040608454,2025-04-07T18.43.28.454,127.355,-0.000346563,0.000068188,-0.000252250
1744040608495,2025-04-07T18.43.28.495,127.396,-0.000347688,0.000067812,-0.000255750
1744040608534,2025-04-07T18.43.28.534,127.435,-0.000351000,0.000068875,-0.000258188
1744040608574,2025-04-07T18.43.28.574,127.475,-0.000359812,0.000070750,-0.000260562
1744040608613,2025-04-07T18.43.28.613,127.514,-0.000367937,0.000072562,-0.000258563
1744040608653,2025-04-07T18.43.28.653,127.554,-0.000367187,0.000072187,-0.000257437
1744040608692,2025-04-07T18.43.28.692,127.593,-0.000360187,0.000070000,-0.000256187
1744040608733,2025-04-07T18.43.28.733,127.634,-0.000350250,0.000068875,-0.000253812
1744040608773,2025-04-07T18.43.28.773,127.674,-0.000346563,0.000068500,-0.000253062
1744040608813,2025-04-07T18.43.28.813,127.714,-0.000345812,0.000067063,-0.000252188
1744040608852,2025-04-07T18.43.28.852,127.753,-0.000348062,0.000067063,-0.000254688
1744040608892,2025-04-07T18.43.28.892,127.793,-0.000351000,0.000068500,-0.000255750
1744040608931,2025-04-07T18.43.28.931,127.832,-0.000355000,0.000069625,-0.000256500
1744040608972,2025-04-07T18.43.28.972,127.873,-0.000363187,0.000072938,-0.000255500
1744040609012,2025-04-07T18.43.29.012,127.913,-0.000365000,0.000072187,-0.000258563
1744040609051,2025-04-07T18.43.29.051,127.952,-0.000364250,0.000071500,-0.000256312
1744040609091,2025-04-07T18.43.29.091,127.992,-0.000355063,0.000070375,-0.000254625
1744040609130,2025-04-07T18.43.29.130,128.031,-0.000345125,0.000067812,-0.000253437
1744040609170,2025-04-07T18.43.29.170,128.071,-0.000341062,0.000067063,-0.000251063
1744040609210,2025-04-07T18.43.29.210,128.111,-0.000341437,0.000066687,-0.000252625
1744040609251,2025-04-07T18.43.29.251,128.152,-0.000344750,0.000068500,-0.000255438
1744040609290,2025-04-07T18.43.29.290,128.191,-0.000348062,0.000067812,-0.000256187
1744040609330,2025-04-07T18.43.29.330,128.231,-0.000355812,0.000070750,-0.000259000
1744040609369,2025-04-07T18.43.29.369,128.270,-0.000366438,0.000071813,-0.000260500
1744040609409,2025-04-07T18.43.29.409,128.310,-0.000370125,0.000073312,-0.000258188
1744040609448,2025-04-07T18.43.29.448,128.349,-0.000358750,0.000071500,-0.000255750
1744040609489,2025-04-07T18.43.29.489,128.390,-0.000348062,0.000068188,-0.000255438
1744040609529,2025-04-07T18.43.29.529,128.430,-0.000345875,0.000067812,-0.000255063
1744040609568,2025-04-07T18.43.29.568,128.469,-0.000345875,0.000068875,-0.000255125
1744040609608,2025-04-07T18.43.29.608,128.509,-0.000347313,0.000068875,-0.000258125
1744040609648,2025-04-07T18.43.29.648,128.549,-0.000351000,0.000071125,-0.000260562
1744040609687,2025-04-07T18.43.29.687,128.588,-0.000354688,0.000072938,-0.000264125
1744040609728,2025-04-07T18.43.29.728,128.629,-0.000368687,0.000074062,-0.000264562
1744040609768,2025-04-07T18.43.29.768,128.669,-0.000369813,0.000073312,-0.000261000
1744040609807,2025-04-07T18.43.29.807,128.708,-0.000359500,0.000072562,-0.000258563
1744040609847,2025-04-07T18.43.29.847,128.748,-0.000347313,0.000069250,-0.000256937
1744040609886,2025-04-07T18.43.29.886,128.787,-0.000337375,0.000067063,-0.000254688
1744040609926,2025-04-07T18.43.29.926,128.827,-0.000337375,0.000067063,-0.000253062
1744040609967,2025-04-07T18.43.29.967,128.868,-0.000340687,0.000067812,-0.000253812
1744040610006,2025-04-07T18.43.30.006,128.907,-0.000344750,0.000068875,-0.000256187
1744040610046,2025-04-07T18.43.30.046,128.947,-0.000346563,0.000069250,-0.000257875
1744040610086,2025-04-07T18.43.30.086,128.987,-0.000357625,0.000071500,-0.000260250
1744040610125,2025-04-07T18.43.30.125,129.026,-0.000366875,0.000073688,-0.000259813
1744040610165,2025-04-07T18.43.30.165,129.066,-0.000359063,0.000071500,-0.000260125
1744040610204,2025-04-07T18.43.30.204,129.105,-0.000347313,0.000070375,-0.000255000
1744040610245,2025-04-07T18.43.30.245,129.146,-0.000342875,0.000068188,-0.000254250
1744040610285,2025-04-07T18.43.30.285,129.186,-0.000342875,0.000068562,-0.000255500
1744040610324,2025-04-07T18.43.30.324,129.225,-0.000346938,0.000068500,-0.000257750
1744040610364,2025-04-07T18.43.30.364,129.265,-0.000348750,0.000069625,-0.000257375
1744040610403,2025-04-07T18.43.30.403,129.304,-0.000351375,0.000070750,-0.000261000
1744040610443,2025-04-07T18.43.30.443,129.344,-0.000364625,0.000072187,-0.000261812
1744040610484,2025-04-07T18.43.30.484,129.385,-0.000364250,0.000072562,-0.000260250
1744040610524,2025-04-07T18.43.30.524,129.425,-0.000353938,0.000069625,-0.000254625
1744040610563,2025-04-07T18.43.30.563,129.464,-0.000343625,0.000067063,-0.000250375
1744040610603,2025-04-07T18.43.30.603,129.504,-0.000342875,0.000065938,-0.000252250
1744040610642,2025-04-07T18.43.30.642,129.543,-0.000344000,0.000067437,-0.000253500
1744040610682,2025-04-07T18.43.30.682,129.583,-0.000346250,0.000068188,-0.000254313
1744040610723,2025-04-07T18.43.30.723,129.624,-0.000352125,0.000069625,-0.000255875
1744040610762,2025-04-07T18.43.30.762,129.663,-0.000358000,0.000071500,-0.000257812
1744040610802,2025-04-07T18.43.30.802,129.703,-0.000363500,0.000071500,-0.000257375
1744040610841,2025-04-07T18.43.30.841,129.742,-0.000361688,0.000070000,-0.000255000
1744040610881,2025-04-07T18.43.30.881,129.782,-0.000348812,0.000066687,-0.000250750
1744040610920,2025-04-07T18.43.30.920,129.821,-0.000339563,0.000065188,-0.000249875
1744040610962,2025-04-07T18.43.30.962,129.863,-0.000334813,0.000064500,-0.000247500
1744040611001,2025-04-07T18.43.31.001,129.902,-0.000335563,0.000064500,-0.000247500
1744040611041,2025-04-07T18.43.31.041,129.942,-0.000337750,0.000064500,-0.000249500
1744040611080,2025-04-07T18.43.31.080,129.981,-0.000342188,0.000066687,-0.000252687
