epoc (ms),timestamp (+0300),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1744041887204,2025-04-07T19.04.47.204,125.965,-0.000361938,0.000070375,-0.000245875
1744041887244,2025-04-07T19.04.47.244,126.005,-0.000364187,0.000070750,-0.000244750
1744041887283,2025-04-07T19.04.47.283,126.044,-0.000361625,0.000069625,-0.000245875
1744041887323,2025-04-07T19.04.47.323,126.084,-0.000356062,0.000068875,-0.000245375
1744041887362,2025-04-07T19.04.47.362,126.123,-0.000352750,0.000066687,-0.000244750
1744041887402,2025-04-07T19.04.47.402,126.163,-0.000353125,0.000066687,-0.000246375
1744041887443,2025-04-07T19.04.47.443,126.204,-0.000354625,0.000067750,-0.000247875
1744041887482,2025-04-07T19.04.47.482,126.243,-0.000356812,0.000069625,-0.000248562
1744041887522,2025-04-07T19.04.47.522,126.283,-0.000357938,0.000070375,-0.000247500
1744041887562,2025-04-07T19.04.47.562,126.323,-0.000363437,0.000071063,-0.000247438
1744041887601,2025-04-07T19.04.47.601,126.362,-0.000361938,0.000070375,-0.000248625
1744041887641,2025-04-07T19.04.47.641,126.402,-0.000355313,0.000068125,-0.000247438
1744041887680,2025-04-07T19.04.47.680,126.441,-0.000347250,0.000066313,-0.000247000
1744041887721,2025-04-07T19.04.47.721,126.482,-0.000342813,0.000066313,-0.000247438
1744041887761,2025-04-07T19.04.47.761,126.522,-0.000342813,0.000066313,-0.000248188
1744041887800,2025-04-07T19.04.47.800,126.561,-0.000344687,0.000066313,-0.000247938
1744041887840,2025-04-07T19.04.47.840,126.601,-0.000353500,0.000068875,-0.000247438
1744041887879,2025-04-07T19.04.47.879,126.640,-0.000359750,0.000070375,-0.000247938
1744041887919,2025-04-07T19.04.47.919,126.680,-0.000362313,0.000071813,-0.000248687
1744041887960,2025-04-07T19.04.47.960,126.721,-0.000360500,0.000070375,-0.000248250
1744041888000,2025-04-07T19.04.48.000,126.761,-0.000340625,0.000066687,-0.000248250
1744041888039,2025-04-07T19.04.48.039,126.800,-0.000338375,0.000066313,-0.000248188
1744041888079,2025-04-07T19.04.48.079,126.840,-0.000338375,0.000065188,-0.000247875
1744041888118,2025-04-07T19.04.48.118,126.879,-0.000339125,0.000065562,-0.000247438
1744041888158,2025-04-07T19.04.48.158,126.919,-0.000347937,0.000066687,-0.000247875
1744041888197,2025-04-07T19.04.48.197,126.958,-0.000355687,0.000069250,-0.000247000
1744041888238,2025-04-07T19.04.48.238,126.999,-0.000359375,0.000070375,-0.000248250
1744041888278,2025-04-07T19.04.48.278,127.039,-0.000358625,0.000070000,-0.000248562
1744041888317,2025-04-07T19.04.48.317,127.078,-0.000344625,0.000066687,-0.000248625
1744041888357,2025-04-07T19.04.48.357,127.118,-0.000337250,0.000065562,-0.000248562
1744041888397,2025-04-07T19.04.48.397,127.158,-0.000337312,0.000064812,-0.000247438
1744041888436,2025-04-07T19.04.48.436,127.197,-0.000338438,0.000065562,-0.000247125
1744041888477,2025-04-07T19.04.48.477,127.238,-0.000345375,0.000067750,-0.000248250
1744041888517,2025-04-07T19.04.48.517,127.278,-0.000353125,0.000068500,-0.000247938
1744041888556,2025-04-07T19.04.48.556,127.317,-0.000360125,0.000070375,-0.000247438
1744041888596,2025-04-07T19.04.48.596,127.357,-0.000358625,0.000069625,-0.000247375
1744041888635,2025-04-07T19.04.48.635,127.396,-0.000355687,0.000068125,-0.000245500
1744041888675,2025-04-07T19.04.48.675,127.436,-0.000338000,0.000064438,-0.000245812
1744041888716,2025-04-07T19.04.48.716,127.477,-0.000336937,0.000064438,-0.000246250
1744041888755,2025-04-07T19.04.48.755,127.516,-0.000337687,0.000063750,-0.000246750
1744041888795,2025-04-07T19.04.48.795,127.556,-0.000339875,0.000065188,-0.000246250
1744041888835,2025-04-07T19.04.48.835,127.596,-0.000351313,0.000067437,-0.000246688
1744041888874,2025-04-07T19.04.48.874,127.635,-0.000359375,0.000068500,-0.000246688
1744041888914,2025-04-07T19.04.48.914,127.675,-0.000360125,0.000070750,-0.000247063
1744041888953,2025-04-07T19.04.48.953,127.714,-0.000359375,0.000070000,-0.000246688
1744041888994,2025-04-07T19.04.48.994,127.755,-0.000339500,0.000065938,-0.000247813
1744041889034,2025-04-07T19.04.49.034,127.795,-0.000335813,0.000065188,-0.000247438
1744041889073,2025-04-07T19.04.49.073,127.834,-0.000335438,0.000065188,-0.000247500
1744041889113,2025-04-07T19.04.49.113,127.874,-0.000344312,0.000065938,-0.000246750
1744041889152,2025-04-07T19.04.49.152,127.913,-0.000349813,0.000067750,-0.000247938
1744041889192,2025-04-07T19.04.49.192,127.953,-0.000361250,0.000069250,-0.000248250
1744041889233,2025-04-07T19.04.49.233,127.994,-0.000363812,0.000071063,-0.000245875
1744041889273,2025-04-07T19.04.49.273,128.034,-0.000359750,0.000070375,-0.000247000
1744041889312,2025-04-07T19.04.49.312,128.073,-0.000345000,0.000066687,-0.000247438
1744041889352,2025-04-07T19.04.49.352,128.113,-0.000341375,0.000065188,-0.000245125
1744041889391,2025-04-07T19.04.49.391,128.152,-0.000342125,0.000065188,-0.000246375
1744041889431,2025-04-07T19.04.49.431,128.192,-0.000342438,0.000066687,-0.000247063
1744041889472,2025-04-07T19.04.49.472,128.233,-0.000349062,0.000067437,-0.000247875
1744041889511,2025-04-07T19.04.49.511,128.272,-0.000358625,0.000069250,-0.000247063
1744041889551,2025-04-07T19.04.49.551,128.312,-0.000362688,0.000070000,-0.000246750
1744041889590,2025-04-07T19.04.49.590,128.351,-0.000360500,0.000068125,-0.000245500
1744041889630,2025-04-07T19.04.49.630,128.391,-0.000354625,0.000068125,-0.000244750
1744041889669,2025-04-07T19.04.49.669,128.430,-0.000348000,0.000065562,-0.000245500
1744041889709,2025-04-07T19.04.49.709,128.470,-0.000346875,0.000064438,-0.000244687
1744041889750,2025-04-07T19.04.49.750,128.511,-0.000346500,0.000065188,-0.000245125
1744041889790,2025-04-07T19.04.49.790,128.551,-0.000349062,0.000065188,-0.000244687
1744041889829,2025-04-07T19.04.49.829,128.590,-0.000357563,0.000069250,-0.000244687
1744041889869,2025-04-07T19.04.49.869,128.630,-0.000361563,0.000069625,-0.000244687
1744041889908,2025-04-07T19.04.49.908,128.669,-0.000361625,0.000069625,-0.000246750
1744041889948,2025-04-07T19.04.49.948,128.709,-0.000357187,0.000068500,-0.000245562
1744041889989,2025-04-07T19.04.49.989,128.750,-0.000352000,0.000066313,-0.000246312
1744041890028,2025-04-07T19.04.50.028,128.789,-0.000349813,0.000066313,-0.000246750
1744041890068,2025-04-07T19.04.50.068,128.829,-0.000349813,0.000066313,-0.000245875
1744041890107,2025-04-07T19.04.50.107,128.868,-0.000350875,0.000066313,-0.000248188
1744041890147,2025-04-07T19.04.50.147,128.908,-0.000355000,0.000068125,-0.000248313
1744041890187,2025-04-07T19.04.50.187,128.948,-0.000361625,0.000070750,-0.000246750
1744041890226,2025-04-07T19.04.50.226,128.987,-0.000361938,0.000070750,-0.000248188
1744041890267,2025-04-07T19.04.50.267,129.028,-0.000357563,0.000068875,-0.000247063
1744041890307,2025-04-07T19.04.50.307,129.068,-0.000349437,0.000067750,-0.000247875
1744041890346,2025-04-07T19.04.50.346,129.107,-0.000347937,0.000066687,-0.000247875
1744041890386,2025-04-07T19.04.50.386,129.147,-0.000347625,0.000068125,-0.000248625
1744041890425,2025-04-07T19.04.50.425,129.186,-0.000350938,0.000067750,-0.000249062
1744041890465,2025-04-07T19.04.50.465,129.226,-0.000354250,0.000069625,-0.000249125
1744041890506,2025-04-07T19.04.50.506,129.267,-0.000362688,0.000070750,-0.000249000
1744041890545,2025-04-07T19.04.50.545,129.306,-0.000363437,0.000070750,-0.000249062
1744041890585,2025-04-07T19.04.50.585,129.346,-0.000352750,0.000070000,-0.000248937
1744041890625,2025-04-07T19.04.50.625,129.386,-0.000343563,0.000067063,-0.000249437
1744041890664,2025-04-07T19.04.50.664,129.425,-0.000342062,0.000066313,-0.000247938
1744041890704,2025-04-07T19.04.50.704,129.465,-0.000342438,0.000065938,-0.000247813
1744041890745,2025-04-07T19.04.50.745,129.506,-0.000344312,0.000067063,-0.000247438
1744041890784,2025-04-07T19.04.50.784,129.545,-0.000351625,0.000068125,-0.000248188
1744041890824,2025-04-07T19.04.50.824,129.585,-0.000360125,0.000070000,-0.000248250
1744041890863,2025-04-07T19.04.50.863,129.624,-0.000360125,0.000070375,-0.000247938
1744041890903,2025-04-07T19.04.50.903,129.664,-0.000356812,0.000070000,-0.000248188
1744041890942,2025-04-07T19.04.50.942,129.703,-0.000338750,0.000066687,-0.000248250
1744041890982,2025-04-07T19.04.50.982,129.743,-0.000337687,0.000066313,-0.000248750
1744041891023,2025-04-07T19.04.51.023,129.784,-0.000338375,0.000066313,-0.000248188
1744041891063,2025-04-07T19.04.51.063,129.824,-0.000346875,0.000066687,-0.000247188
1744041891102,2025-04-07T19.04.51.102,129.863,-0.000352000,0.000068500,-0.000249062
1744041891142,2025-04-07T19.04.51.142,129.903,-0.000361187,0.000071813,-0.000249750
1744041891181,2025-04-07T19.04.51.181,129.942,-0.000361563,0.000070000,-0.000249437
1744041891221,2025-04-07T19.04.51.221,129.982,-0.000359375,0.000070375,-0.000249437
1744041891262,2025-04-07T19.04.51.262,130.023,-0.000341750,0.000066687,-0.000249500
1744041891301,2025-04-07T19.04.51.301,130.062,-0.000341750,0.000065562,-0.000249875
1744041891341,2025-04-07T19.04.51.341,130.102,-0.000340250,0.000066313,-0.000248250
1744041891380,2025-04-07T19.04.51.380,130.141,-0.000343188,0.000066687,-0.000248625
1744041891420,2025-04-07T19.04.51.420,130.181,-0.000353500,0.000069250,-0.000249375
1744041891460,2025-04-07T19.04.51.460,130.221,-0.000360875,0.000071063,-0.000248625
1744041891501,2025-04-07T19.04.51.501,130.262,-0.000362313,0.000071437,-0.000249812
1744041891540,2025-04-07T19.04.51.540,130.301,-0.000360875,0.000070375,-0.000249437
1744041891580,2025-04-07T19.04.51.580,130.341,-0.000340250,0.000065938,-0.000250250
1744041891619,2025-04-07T19.04.51.619,130.380,-0.000339125,0.000066687,-0.000249875
1744041891659,2025-04-07T19.04.51.659,130.420,-0.000340250,0.000066687,-0.000249500
1744041891698,2025-04-07T19.04.51.698,130.459,-0.000342062,0.000068125,-0.000248625
1744041891739,2025-04-07T19.04.51.739,130.500,-0.000349813,0.000068125,-0.000247438
1744041891779,2025-04-07T19.04.51.779,130.540,-0.000355687,0.000070000,-0.000249125
1744041891818,2025-04-07T19.04.51.818,130.579,-0.000361938,0.000071063,-0.000248188
1744041891858,2025-04-07T19.04.51.858,130.619,-0.000360875,0.000071063,-0.000247875
1744041891898,2025-04-07T19.04.51.898,130.659,-0.000343938,0.000067063,-0.000248750
1744041891937,2025-04-07T19.04.51.937,130.698,-0.000339875,0.000065562,-0.000248625
1744041891977,2025-04-07T19.04.51.977,130.738,-0.000338375,0.000065938,-0.000247438
1744041892018,2025-04-07T19.04.52.018,130.779,-0.000339875,0.000065938,-0.000247875
1744041892057,2025-04-07T19.04.52.057,130.818,-0.000349813,0.000068500,-0.000247938
1744041892097,2025-04-07T19.04.52.097,130.858,-0.000356437,0.000069250,-0.000249437
1744041892136,2025-04-07T19.04.52.136,130.897,-0.000361938,0.000070750,-0.000247875
1744041892176,2025-04-07T19.04.52.176,130.937,-0.000361250,0.000070750,-0.000248250
1744041892215,2025-04-07T19.04.52.215,130.976,-0.000349813,0.000068125,-0.000249875
1744041892256,2025-04-07T19.04.52.256,131.017,-0.000332125,0.000065562,-0.000248625
1744041892296,2025-04-07T19.04.52.296,131.057,-0.000333250,0.000065562,-0.000248250
1744041892336,2025-04-07T19.04.52.336,131.097,-0.000337687,0.000065938,-0.000248687
1744041892375,2025-04-07T19.04.52.375,131.136,-0.000346500,0.000068500,-0.000247500
1744041892415,2025-04-07T19.04.52.415,131.176,-0.000353500,0.000069625,-0.000249000
1744041892454,2025-04-07T19.04.52.454,131.215,-0.000358313,0.000069625,-0.000248313
1744041892494,2025-04-07T19.04.52.494,131.255,-0.000355687,0.000068875,-0.000249125
1744041892535,2025-04-07T19.04.52.535,131.296,-0.000342813,0.000067063,-0.000247938
1744041892574,2025-04-07T19.04.52.574,131.335,-0.000331063,0.000064125,-0.000247125
1744041892614,2025-04-07T19.04.52.614,131.375,-0.000330688,0.000063375,-0.000247500
1744041892653,2025-04-07T19.04.52.653,131.414,-0.000331438,0.000064438,-0.000245562
1744041892693,2025-04-07T19.04.52.693,131.454,-0.000341000,0.000066687,-0.000245500
1744041892732,2025-04-07T19.04.52.732,131.493,-0.000349813,0.000067750,-0.000246187
1744041892773,2025-04-07T19.04.52.773,131.534,-0.000357563,0.000069625,-0.000246688
1744041892813,2025-04-07T19.04.52.813,131.574,-0.000356812,0.000068875,-0.000246312
1744041892853,2025-04-07T19.04.52.853,131.614,-0.000351625,0.000066313,-0.000246250
1744041892892,2025-04-07T19.04.52.892,131.653,-0.000341687,0.000065188,-0.000245500
1744041892932,2025-04-07T19.04.52.932,131.693,-0.000336188,0.000064125,-0.000247875
1744041892971,2025-04-07T19.04.52.971,131.732,-0.000335438,0.000064125,-0.000245500
1744041893012,2025-04-07T19.04.53.012,131.773,-0.000337625,0.000064812,-0.000244625
1744041893052,2025-04-07T19.04.53.052,131.813,-0.000351250,0.000067750,-0.000245062
1744041893091,2025-04-07T19.04.53.091,131.852,-0.000356437,0.000068500,-0.000244687
1744041893131,2025-04-07T19.04.53.131,131.892,-0.000358250,0.000068500,-0.000245000
1744041893170,2025-04-07T19.04.53.170,131.931,-0.000352375,0.000067063,-0.000245000
1744041893210,2025-04-07T19.04.53.210,131.971,-0.000339500,0.000064438,-0.000245875
1744041893250,2025-04-07T19.04.53.250,132.011,-0.000334688,0.000063750,-0.000245500
1744041893291,2025-04-07T19.04.53.291,132.052,-0.000335063,0.000064125,-0.000245500
1744041893330,2025-04-07T19.04.53.330,132.091,-0.000336188,0.000064063,-0.000245812
1744041893370,2025-04-07T19.04.53.370,132.131,-0.000348312,0.000066313,-0.000246563
1744041893409,2025-04-07T19.04.53.409,132.170,-0.000356062,0.000068875,-0.000247438
1744041893449,2025-04-07T19.04.53.449,132.210,-0.000359000,0.000070000,-0.000246688
1744041893488,2025-04-07T19.04.53.488,132.249,-0.000358625,0.000069250,-0.000246312
1744041893529,2025-04-07T19.04.53.529,132.290,-0.000351313,0.000067063,-0.000246750
1744041893569,2025-04-07T19.04.53.569,132.330,-0.000333625,0.000064438,-0.000246312
1744041893608,2025-04-07T19.04.53.608,132.369,-0.000333625,0.000064125,-0.000245125
1744041893648,2025-04-07T19.04.53.648,132.409,-0.000334750,0.000064812,-0.000245125
1744041893688,2025-04-07T19.04.53.688,132.449,-0.000341000,0.000066313,-0.000245125
1744041893727,2025-04-07T19.04.53.727,132.488,-0.000352437,0.000068125,-0.000246750
1744041893768,2025-04-07T19.04.53.768,132.529,-0.000357563,0.000070375,-0.000243937
1744041893808,2025-04-07T19.04.53.808,132.569,-0.000356062,0.000068875,-0.000246688
1744041893847,2025-04-07T19.04.53.847,132.608,-0.000339125,0.000064812,-0.000245125
1744041893887,2025-04-07T19.04.53.887,132.648,-0.000338375,0.000065188,-0.000247000
1744041893926,2025-04-07T19.04.53.926,132.687,-0.000338375,0.000064063,-0.000246187
1744041893966,2025-04-07T19.04.53.966,132.727,-0.000339500,0.000065188,-0.000246625
1744041894005,2025-04-07T19.04.54.005,132.766,-0.000346125,0.000067063,-0.000246312
1744041894046,2025-04-07T19.04.54.046,132.807,-0.000355687,0.000069250,-0.000247438
1744041894086,2025-04-07T19.04.54.086,132.847,-0.000363812,0.000071437,-0.000248250
1744041894126,2025-04-07T19.04.54.126,132.887,-0.000363437,0.000071437,-0.000249750
1744041894165,2025-04-07T19.04.54.165,132.926,-0.000360875,0.000070750,-0.000249000
1744041894205,2025-04-07T19.04.54.205,132.966,-0.000352750,0.000068125,-0.000248250
1744041894244,2025-04-07T19.04.54.244,133.005,-0.000349813,0.000067437,-0.000248188
1744041894285,2025-04-07T19.04.54.285,133.046,-0.000349813,0.000067750,-0.000247750
1744041894325,2025-04-07T19.04.54.325,133.086,-0.000349437,0.000067750,-0.000248625
1744041894364,2025-04-07T19.04.54.364,133.125,-0.000351250,0.000068500,-0.000248188
1744041894404,2025-04-07T19.04.54.404,133.165,-0.000357875,0.000069250,-0.000247000
1744041894443,2025-04-07T19.04.54.443,133.204,-0.000358250,0.000071063,-0.000247375
1744041894483,2025-04-07T19.04.54.483,133.244,-0.000346875,0.000068125,-0.000245875
1744041894524,2025-04-07T19.04.54.524,133.285,-0.000339875,0.000064438,-0.000247063
1744041894564,2025-04-07T19.04.54.564,133.325,-0.000337687,0.000065188,-0.000246688
1744041894603,2025-04-07T19.04.54.603,133.364,-0.000340250,0.000066687,-0.000249000
1744041894643,2025-04-07T19.04.54.643,133.404,-0.000340562,0.000066687,-0.000249375
1744041894682,2025-04-07T19.04.54.682,133.443,-0.000352750,0.000069625,-0.000249375
1744041894722,2025-04-07T19.04.54.722,133.483,-0.000360875,0.000071437,-0.000249062
1744041894763,2025-04-07T19.04.54.763,133.524,-0.000361187,0.000072187,-0.000248937
1744041894802,2025-04-07T19.04.54.802,133.563,-0.000353875,0.000068875,-0.000248625
1744041894842,2025-04-07T19.04.54.842,133.603,-0.000343188,0.000066313,-0.000248188
1744041894881,2025-04-07T19.04.54.881,133.642,-0.000340562,0.000064812,-0.000246187
1744041894921,2025-04-07T19.04.54.921,133.682,-0.000338750,0.000065938,-0.000246250
1744041894961,2025-04-07T19.04.54.961,133.722,-0.000340625,0.000065938,-0.000247438
1744041895000,2025-04-07T19.04.55.000,133.761,-0.000342062,0.000066313,-0.000247875
1744041895041,2025-04-07T19.04.55.041,133.802,-0.000352375,0.000070375,-0.000248625
1744041895081,2025-04-07T19.04.55.081,133.842,-0.000360812,0.000071437,-0.000247375
1744041895120,2025-04-07T19.04.55.120,133.881,-0.000360500,0.000071063,-0.000247875
1744041895160,2025-04-07T19.04.55.160,133.921,-0.000351687,0.000068125,-0.000247875
1744041895199,2025-04-07T19.04.55.199,133.960,-0.000347250,0.000066313,-0.000246688
1744041895239,2025-04-07T19.04.55.239,134.000,-0.000344250,0.000065938,-0.000245812
1744041895280,2025-04-07T19.04.55.280,134.041,-0.000345000,0.000065938,-0.000245375
1744041895319,2025-04-07T19.04.55.319,134.080,-0.000346875,0.000066313,-0.000247125
1744041895359,2025-04-07T19.04.55.359,134.120,-0.000347937,0.000067063,-0.000246125
1744041895398,2025-04-07T19.04.55.398,134.159,-0.000360125,0.000070000,-0.000243937
1744041895438,2025-04-07T19.04.55.438,134.199,-0.000360500,0.000069625,-0.000243875
1744041895478,2025-04-07T19.04.55.478,134.239,-0.000346500,0.000067063,-0.000245125
1744041895519,2025-04-07T19.04.55.519,134.280,-0.000341687,0.000065188,-0.000245375
1744041895558,2025-04-07T19.04.55.558,134.319,-0.000340625,0.000064438,-0.000244313
1744041895598,2025-04-07T19.04.55.598,134.359,-0.000340562,0.000064812,-0.000245000
1744041895637,2025-04-07T19.04.55.637,134.398,-0.000342438,0.000064812,-0.000247438
1744041895677,2025-04-07T19.04.55.677,134.438,-0.000346500,0.000065938,-0.000246688
1744041895716,2025-04-07T19.04.55.716,134.477,-0.000359000,0.000069625,-0.000243875
1744041895757,2025-04-07T19.04.55.757,134.518,-0.000360500,0.000069250,-0.000242750
1744041895797,2025-04-07T19.04.55.797,134.558,-0.000354250,0.000066687,-0.000243937
1744041895836,2025-04-07T19.04.55.836,134.597,-0.000349437,0.000065188,-0.000241937
1744041895876,2025-04-07T19.04.55.876,134.637,-0.000347625,0.000063375,-0.000242813
1744041895916,2025-04-07T19.04.55.916,134.677,-0.000346875,0.000063750,-0.000241875
1744041895955,2025-04-07T19.04.55.955,134.716,-0.000347937,0.000064438,-0.000243875
1744041895995,2025-04-07T19.04.55.995,134.756,-0.000350188,0.000066313,-0.000243125
1744041896036,2025-04-07T19.04.56.036,134.797,-0.000353500,0.000067437,-0.000242312
1744041896075,2025-04-07T19.04.56.075,134.836,-0.000356812,0.000066687,-0.000243000
1744041896115,2025-04-07T19.04.56.115,134.876,-0.000355313,0.000067437,-0.000243500
1744041896154,2025-04-07T19.04.56.154,134.915,-0.000353125,0.000066687,-0.000245500
1744041896194,2025-04-07T19.04.56.194,134.955,-0.000346500,0.000064812,-0.000243937
1744041896233,2025-04-07T19.04.56.233,134.994,-0.000346500,0.000064812,-0.000243438
1744041896274,2025-04-07T19.04.56.274,135.035,-0.000346875,0.000065188,-0.000244375
1744041896314,2025-04-07T19.04.56.314,135.075,-0.000348312,0.000065562,-0.000244188
1744041896354,2025-04-07T19.04.56.354,135.115,-0.000355375,0.000068125,-0.000242750
1744041896393,2025-04-07T19.04.56.393,135.154,-0.000359000,0.000067750,-0.000244375
1744041896433,2025-04-07T19.04.56.433,135.194,-0.000356812,0.000066313,-0.000242750
1744041896472,2025-04-07T19.04.56.472,135.233,-0.000331438,0.000062625,-0.000243125
1744041896512,2025-04-07T19.04.56.512,135.273,-0.000331438,0.000062625,-0.000245937
1744041896553,2025-04-07T19.04.56.553,135.314,-0.000331438,0.000062250,-0.000243937
1744041896592,2025-04-07T19.04.56.592,135.353,-0.000334750,0.000063750,-0.000242750
1744041896632,2025-04-07T19.04.56.632,135.393,-0.000345750,0.000065562,-0.000244188
1744041896671,2025-04-07T19.04.56.671,135.432,-0.000353875,0.000067750,-0.000245500
1744041896711,2025-04-07T19.04.56.711,135.472,-0.000359000,0.000068500,-0.000244687
1744041896751,2025-04-07T19.04.56.751,135.512,-0.000357187,0.000067437,-0.000244313
1744041896792,2025-04-07T19.04.56.792,135.553,-0.000341312,0.000064125,-0.000244687
1744041896831,2025-04-07T19.04.56.831,135.592,-0.000338750,0.000063750,-0.000245125
1744041896871,2025-04-07T19.04.56.871,135.632,-0.000338000,0.000063750,-0.000245000
1744041896910,2025-04-07T19.04.56.910,135.671,-0.000338750,0.000063750,-0.000244313
1744041896950,2025-04-07T19.04.56.950,135.711,-0.000344312,0.000065938,-0.000245500
1744041896989,2025-04-07T19.04.56.989,135.750,-0.000355687,0.000068125,-0.000245125
1744041897030,2025-04-07T19.04.57.030,135.791,-0.000361250,0.000069250,-0.000244687
1744041897070,2025-04-07T19.04.57.070,135.831,-0.000357187,0.000067750,-0.000245125
1744041897109,2025-04-07T19.04.57.109,135.870,-0.000339875,0.000064812,-0.000244750
1744041897149,2025-04-07T19.04.57.149,135.910,-0.000331000,0.000063000,-0.000245812
1744041897189,2025-04-07T19.04.57.189,135.950,-0.000331438,0.000063375,-0.000245500
1744041897228,2025-04-07T19.04.57.228,135.989,-0.000333625,0.000064125,-0.000245500
1744041897269,2025-04-07T19.04.57.269,136.030,-0.000347563,0.000067437,-0.000245812
1744041897309,2025-04-07T19.04.57.309,136.070,-0.000357563,0.000068125,-0.000245500
1744041897348,2025-04-07T19.04.57.348,136.109,-0.000361938,0.000070750,-0.000243500
1744041897388,2025-04-07T19.04.57.388,136.149,-0.000355375,0.000069250,-0.000246000
1744041897427,2025-04-07T19.04.57.427,136.188,-0.000343188,0.000065938,-0.000245812
1744041897467,2025-04-07T19.04.57.467,136.228,-0.000334375,0.000063750,-0.000246437
1744041897508,2025-04-07T19.04.57.508,136.269,-0.000334000,0.000064125,-0.000246312
1744041897547,2025-04-07T19.04.57.547,136.308,-0.000334750,0.000064438,-0.000247063
1744041897587,2025-04-07T19.04.57.587,136.348,-0.000343875,0.000067063,-0.000247750
1744041897627,2025-04-07T19.04.57.627,136.388,-0.000354625,0.000068125,-0.000247438
1744041897666,2025-04-07T19.04.57.666,136.427,-0.000360500,0.000069625,-0.000246312
1744041897706,2025-04-07T19.04.57.706,136.467,-0.000350938,0.000068125,-0.000247063
1744041897747,2025-04-07T19.04.57.747,136.508,-0.000336188,0.000065938,-0.000247813
1744041897786,2025-04-07T19.04.57.786,136.547,-0.000332125,0.000064438,-0.000246688
1744041897826,2025-04-07T19.04.57.826,136.587,-0.000334750,0.000064438,-0.000248313
1744041897865,2025-04-07T19.04.57.865,136.626,-0.000340625,0.000065188,-0.000248625
1744041897905,2025-04-07T19.04.57.905,136.666,-0.000352750,0.000068500,-0.000248937
1744041897944,2025-04-07T19.04.57.944,136.705,-0.000356812,0.000070000,-0.000248250
1744041897984,2025-04-07T19.04.57.984,136.745,-0.000360125,0.000068875,-0.000247438
1744041898025,2025-04-07T19.04.58.025,136.786,-0.000350563,0.000068125,-0.000249062
1744041898065,2025-04-07T19.04.58.065,136.826,-0.000341000,0.000065938,-0.000246688
1744041898104,2025-04-07T19.04.58.104,136.865,-0.000336937,0.000064063,-0.000248188
1744041898144,2025-04-07T19.04.58.144,136.905,-0.000337312,0.000064812,-0.000248625
1744041898183,2025-04-07T19.04.58.183,136.944,-0.000342062,0.000065938,-0.000249500
1744041898223,2025-04-07T19.04.58.223,136.984,-0.000353125,0.000068500,-0.000248250
1744041898264,2025-04-07T19.04.58.264,137.025,-0.000357563,0.000069625,-0.000246312
1744041898303,2025-04-07T19.04.58.303,137.064,-0.000353500,0.000068125,-0.000245125
1744041898343,2025-04-07T19.04.58.343,137.104,-0.000345000,0.000066687,-0.000243937
1744041898382,2025-04-07T19.04.58.382,137.143,-0.000343188,0.000065938,-0.000244313
1744041898422,2025-04-07T19.04.58.422,137.183,-0.000341687,0.000064438,-0.000242750
1744041898461,2025-04-07T19.04.58.461,137.222,-0.000343938,0.000064812,-0.000246312
1744041898501,2025-04-07T19.04.58.501,137.262,-0.000345375,0.000065938,-0.000246688
1744041898542,2025-04-07T19.04.58.542,137.303,-0.000337312,0.000063375,-0.000246312
1744041898582,2025-04-07T19.04.58.582,137.343,-0.000342438,0.000066313,-0.000246688
1744041898621,2025-04-07T19.04.58.621,137.382,-0.000346875,0.000066313,-0.000246688
1744041898661,2025-04-07T19.04.58.661,137.422,-0.000350563,0.000067750,-0.000247063
1744041898700,2025-04-07T19.04.58.700,137.461,-0.000349813,0.000067750,-0.000246312
1744041898740,2025-04-07T19.04.58.740,137.501,-0.000346875,0.000067437,-0.000242000
1744041898781,2025-04-07T19.04.58.781,137.542,-0.000346125,0.000065938,-0.000241937
1744041898820,2025-04-07T19.04.58.820,137.581,-0.000343563,0.000064812,-0.000239875
1744041898860,2025-04-07T19.04.58.860,137.621,-0.000344312,0.000064438,-0.000240750
1744041898899,2025-04-07T19.04.58.899,137.660,-0.000347188,0.000065562,-0.000240187
1744041898939,2025-04-07T19.04.58.939,137.700,-0.000347250,0.000063375,-0.000243125
1744041898979,2025-04-07T19.04.58.979,137.740,-0.000325875,0.000060062,-0.000243000
1744041899018,2025-04-07T19.04.59.018,137.779,-0.000330625,0.000063750,-0.000244625
1744041899059,2025-04-07T19.04.59.059,137.820,-0.000337687,0.000064438,-0.000245500
1744041899099,2025-04-07T19.04.59.099,137.860,-0.000342813,0.000067063,-0.000247125
1744041899138,2025-04-07T19.04.59.138,137.899,-0.000345750,0.000066313,-0.000245875
1744041899178,2025-04-07T19.04.59.178,137.939,-0.000347937,0.000067750,-0.000245437
1744041899217,2025-04-07T19.04.59.217,137.978,-0.000346875,0.000066687,-0.000241563
1744041899258,2025-04-07T19.04.59.258,138.019,-0.000345375,0.000065938,-0.000239625
1744041899298,2025-04-07T19.04.59.298,138.059,-0.000344312,0.000064812,-0.000239563
1744041899337,2025-04-07T19.04.59.337,138.098,-0.000343563,0.000064125,-0.000239937
1744041899377,2025-04-07T19.04.59.377,138.138,-0.000345000,0.000064063,-0.000240625
1744041899417,2025-04-07T19.04.59.417,138.178,-0.000347937,0.000064125,-0.000240687
1744041899456,2025-04-07T19.04.59.456,138.217,-0.000329562,0.000061500,-0.000243563
1744041899496,2025-04-07T19.04.59.496,138.257,-0.000331438,0.000063375,-0.000245125
