epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1744041187893,2025-04-07T18.53.07.893,66.361,0.671,-53.476,-1.677
1744041187913,2025-04-07T18.53.07.913,66.381,-1.189,-52.713,-1.799
1744041187934,2025-04-07T18.53.07.934,66.402,-11.433,-50.427,-2.195
1744041187954,2025-04-07T18.53.07.954,66.422,2.744,-44.604,-4.360
1744041187975,2025-04-07T18.53.07.975,66.443,3.140,-42.043,-6.463
1744041187995,2025-04-07T18.53.07.995,66.463,-9.268,-41.982,-5.518
1744041188014,2025-04-07T18.53.08.014,66.482,-7.043,-33.780,-2.134
1744041188035,2025-04-07T18.53.08.035,66.503,1.280,-21.341,2.165
1744041188055,2025-04-07T18.53.08.055,66.523,9.238,-13.994,5.793
1744041188076,2025-04-07T18.53.08.076,66.544,3.537,-15.030,4.695
1744041188096,2025-04-07T18.53.08.096,66.564,-11.006,-9.238,3.415
1744041188117,2025-04-07T18.53.08.117,66.585,-9.085,5.274,3.506
1744041188136,2025-04-07T18.53.08.136,66.604,-3.598,23.506,3.659
1744041188156,2025-04-07T18.53.08.156,66.624,-2.256,41.829,3.506
1744041188177,2025-04-07T18.53.08.177,66.645,-0.793,50.427,-0.671
1744041188197,2025-04-07T18.53.08.197,66.665,2.470,55.518,-5.335
1744041188218,2025-04-07T18.53.08.218,66.686,5.457,60.091,-7.012
1744041188237,2025-04-07T18.53.08.237,66.705,8.415,57.500,-10.915
1744041188257,2025-04-07T18.53.08.257,66.725,6.524,51.067,-15.305
1744041188278,2025-04-07T18.53.08.278,66.746,7.622,46.982,-17.378
1744041188298,2025-04-07T18.53.08.298,66.766,9.329,41.982,-15.335
1744041188319,2025-04-07T18.53.08.319,66.787,5.274,34.146,-10.244
1744041188339,2025-04-07T18.53.08.339,66.807,5.305,23.079,-6.951
1744041188358,2025-04-07T18.53.08.358,66.826,7.652,10.335,-4.116
1744041188379,2025-04-07T18.53.08.379,66.847,4.055,-5.152,-1.555
1744041188399,2025-04-07T18.53.08.399,66.867,4.970,-19.878,0.579
1744041188420,2025-04-07T18.53.08.420,66.888,4.299,-34.604,1.433
1744041188440,2025-04-07T18.53.08.440,66.908,-1.768,-47.713,2.226
1744041188461,2025-04-07T18.53.08.461,66.929,-4.970,-55.945,3.384
1744041188480,2025-04-07T18.53.08.480,66.948,-4.207,-59.421,5.610
1744041188501,2025-04-07T18.53.08.501,66.969,-0.945,-59.360,8.994
1744041188521,2025-04-07T18.53.08.521,66.989,-1.250,-60.030,12.073
1744041188542,2025-04-07T18.53.08.542,67.010,-3.171,-59.604,13.963
1744041188562,2025-04-07T18.53.08.562,67.030,-0.671,-56.738,13.933
1744041188581,2025-04-07T18.53.08.581,67.049,2.287,-51.220,13.567
1744041188602,2025-04-07T18.53.08.602,67.070,3.110,-45.793,11.220
1744041188622,2025-04-07T18.53.08.622,67.090,5.366,-37.104,8.659
1744041188643,2025-04-07T18.53.08.643,67.111,10.213,-21.677,8.506
1744041188663,2025-04-07T18.53.08.663,67.131,11.189,-9.085,6.250
1744041188684,2025-04-07T18.53.08.684,67.152,6.372,1.829,4.268
1744041188703,2025-04-07T18.53.08.703,67.171,4.146,14.451,4.634
1744041188723,2025-04-07T18.53.08.723,67.191,2.409,26.860,5.396
1744041188744,2025-04-07T18.53.08.744,67.212,1.555,39.085,4.543
1744041188764,2025-04-07T18.53.08.764,67.232,-1.037,42.165,0.335
1744041188785,2025-04-07T18.53.08.785,67.253,-7.805,42.439,-2.774
1744041188805,2025-04-07T18.53.08.805,67.273,-5.030,50.671,-4.878
1744041188824,2025-04-07T18.53.08.824,67.292,2.256,61.280,-8.079
1744041188845,2025-04-07T18.53.08.845,67.313,22.530,62.348,-18.445
1744041188865,2025-04-07T18.53.08.865,67.333,39.970,48.354,-29.482
1744041188886,2025-04-07T18.53.08.886,67.354,6.524,37.470,-28.628
1744041188906,2025-04-07T18.53.08.906,67.374,-16.860,30.274,-26.982
1744041188925,2025-04-07T18.53.08.925,67.393,1.524,23.689,-27.378
1744041188946,2025-04-07T18.53.08.946,67.414,7.378,18.476,-21.341
1744041188966,2025-04-07T18.53.08.966,67.434,1.220,10.793,-11.738
1744041188987,2025-04-07T18.53.08.987,67.455,1.341,1.951,-4.543
1744041189007,2025-04-07T18.53.09.007,67.475,11.128,-7.439,0.152
1744041189028,2025-04-07T18.53.09.028,67.496,12.957,-18.079,4.604
1744041189047,2025-04-07T18.53.09.047,67.515,11.128,-30.671,6.494
1744041189067,2025-04-07T18.53.09.067,67.535,10.793,-45.274,6.738
1744041189088,2025-04-07T18.53.09.088,67.556,-1.768,-58.780,6.921
1744041189108,2025-04-07T18.53.09.108,67.576,-15.915,-62.927,9.085
1744041189129,2025-04-07T18.53.09.129,67.597,-16.982,-58.659,9.756
1744041189149,2025-04-07T18.53.09.149,67.617,0.427,-58.140,8.323
1744041189168,2025-04-07T18.53.09.168,67.636,-1.128,-56.890,9.390
1744041189189,2025-04-07T18.53.09.189,67.657,-10.000,-58.415,7.957
1744041189209,2025-04-07T18.53.09.209,67.677,-10.518,-61.372,5.488
1744041189230,2025-04-07T18.53.09.230,67.698,-13.628,-55.976,2.256
1744041189251,2025-04-07T18.53.09.251,67.719,-12.256,-46.433,2.287
1744041189271,2025-04-07T18.53.09.271,67.739,-0.823,-33.902,3.018
1744041189290,2025-04-07T18.53.09.290,67.758,11.037,-19.238,3.841
1744041189311,2025-04-07T18.53.09.311,67.779,5.244,-4.726,8.323
1744041189331,2025-04-07T18.53.09.331,67.799,-0.823,10.274,10.610
1744041189352,2025-04-07T18.53.09.352,67.820,0.396,19.970,11.433
1744041189372,2025-04-07T18.53.09.372,67.840,-1.037,31.524,12.043
1744041189391,2025-04-07T18.53.09.391,67.859,-1.372,42.439,11.128
1744041189412,2025-04-07T18.53.09.412,67.880,-0.762,50.640,8.628
1744041189432,2025-04-07T18.53.09.432,67.900,0.061,58.110,3.689
1744041189453,2025-04-07T18.53.09.453,67.921,2.287,60.122,-2.409
1744041189473,2025-04-07T18.53.09.473,67.941,5.945,57.866,-9.360
1744041189494,2025-04-07T18.53.09.494,67.962,4.207,47.256,-17.256
1744041189513,2025-04-07T18.53.09.513,67.981,-6.524,32.896,-22.348
1744041189533,2025-04-07T18.53.09.533,68.001,-9.634,23.201,-19.146
1744041189554,2025-04-07T18.53.09.554,68.022,-5.518,17.561,-9.787
1744041189574,2025-04-07T18.53.09.574,68.042,-3.445,11.646,8.171
1744041189595,2025-04-07T18.53.09.595,68.063,-3.689,-4.085,19.665
1744041189615,2025-04-07T18.53.09.615,68.083,-9.268,-17.988,8.232
1744041189634,2025-04-07T18.53.09.634,68.102,-6.372,-18.201,8.963
1744041189655,2025-04-07T18.53.09.655,68.123,-0.884,-15.671,13.963
1744041189675,2025-04-07T18.53.09.675,68.143,4.573,-23.628,12.256
1744041189696,2025-04-07T18.53.09.696,68.164,7.591,-32.470,7.957
1744041189716,2025-04-07T18.53.09.716,68.184,6.372,-40.518,4.909
1744041189737,2025-04-07T18.53.09.737,68.205,0.823,-48.415,2.835
1744041189756,2025-04-07T18.53.09.756,68.224,2.256,-51.250,0.488
1744041189776,2025-04-07T18.53.09.776,68.244,7.409,-51.280,-2.256
1744041189797,2025-04-07T18.53.09.797,68.265,5.945,-48.384,-3.811
1744041189817,2025-04-07T18.53.09.817,68.285,5.213,-44.970,-0.152
1744041189838,2025-04-07T18.53.09.838,68.306,4.970,-43.537,2.409
1744041189857,2025-04-07T18.53.09.857,68.325,2.988,-45.579,2.713
1744041189877,2025-04-07T18.53.09.877,68.345,2.043,-41.006,6.372
1744041189898,2025-04-07T18.53.09.898,68.366,0.183,-30.640,10.427
1744041189918,2025-04-07T18.53.09.918,68.386,7.896,-15.701,12.530
1744041189939,2025-04-07T18.53.09.939,68.407,12.591,-4.817,11.585
1744041189959,2025-04-07T18.53.09.959,68.427,11.341,7.104,8.902
1744041189979,2025-04-07T18.53.09.979,68.447,9.116,18.354,5.396
1744041189999,2025-04-07T18.53.09.999,68.467,1.921,28.049,3.018
1744041190020,2025-04-07T18.53.10.020,68.488,-3.994,38.963,1.402
1744041190040,2025-04-07T18.53.10.040,68.508,-1.280,57.043,0.213
1744041190061,2025-04-07T18.53.10.061,68.529,7.591,72.530,-1.799
1744041190080,2025-04-07T18.53.10.080,68.548,21.707,75.518,-7.927
1744041190100,2025-04-07T18.53.10.100,68.568,10.091,67.500,-10.457
1744041190121,2025-04-07T18.53.10.121,68.589,-15.457,65.854,-7.348
1744041190141,2025-04-07T18.53.10.141,68.609,-9.055,65.732,-8.171
1744041190162,2025-04-07T18.53.10.162,68.630,6.494,69.634,-5.274
1744041190182,2025-04-07T18.53.10.182,68.650,16.006,70.518,12.561
1744041190201,2025-04-07T18.53.10.201,68.669,10.854,59.970,23.049
1744041190222,2025-04-07T18.53.10.222,68.690,3.506,26.433,7.835
1744041190242,2025-04-07T18.53.10.242,68.710,-4.817,1.220,-2.439
1744041190263,2025-04-07T18.53.10.263,68.731,-0.640,-6.921,3.445
1744041190283,2025-04-07T18.53.10.283,68.751,6.524,-18.384,2.165
1744041190304,2025-04-07T18.53.10.304,68.772,7.683,-29.970,-2.378
1744041190323,2025-04-07T18.53.10.323,68.791,4.207,-42.256,-6.433
1744041190343,2025-04-07T18.53.10.343,68.811,-3.354,-51.524,-7.896
1744041190364,2025-04-07T18.53.10.364,68.832,-5.732,-57.896,-7.317
1744041190384,2025-04-07T18.53.10.384,68.852,-2.256,-61.006,-3.445
1744041190405,2025-04-07T18.53.10.405,68.873,7.622,-62.470,2.226
1744041190424,2025-04-07T18.53.10.424,68.892,15.061,-61.463,13.659
1744041190444,2025-04-07T18.53.10.444,68.912,13.201,-59.482,23.171
1744041190465,2025-04-07T18.53.10.465,68.933,12.043,-62.073,24.116
1744041190485,2025-04-07T18.53.10.485,68.953,10.396,-65.640,23.110
1744041190506,2025-04-07T18.53.10.506,68.974,1.311,-61.128,21.159
1744041190526,2025-04-07T18.53.10.526,68.994,-0.701,-49.238,16.707
1744041190545,2025-04-07T18.53.10.545,69.013,6.189,-29.390,11.951
1744041190566,2025-04-07T18.53.10.566,69.034,11.402,-6.646,8.841
1744041190586,2025-04-07T18.53.10.586,69.054,12.530,13.750,4.085
1744041190607,2025-04-07T18.53.10.607,69.075,14.238,31.616,-3.780
1744041190627,2025-04-07T18.53.10.627,69.095,12.500,45.549,-7.287
1744041190648,2025-04-07T18.53.10.648,69.116,8.354,56.128,-8.841
1744041190667,2025-04-07T18.53.10.667,69.135,4.573,58.079,-12.591
1744041190688,2025-04-07T18.53.10.688,69.156,2.012,59.451,-16.951
1744041190708,2025-04-07T18.53.10.708,69.176,-0.884,67.348,-18.049
1744041190729,2025-04-07T18.53.10.729,69.197,1.646,73.323,-15.823
1744041190749,2025-04-07T18.53.10.749,69.217,-3.811,63.537,-12.774
1744041190770,2025-04-07T18.53.10.770,69.238,-12.805,59.970,-12.043
1744041190789,2025-04-07T18.53.10.789,69.257,-6.738,63.811,-9.177
1744041190809,2025-04-07T18.53.10.809,69.277,1.433,62.348,-7.439
1744041190830,2025-04-07T18.53.10.830,69.298,2.866,46.311,-10.915
1744041190850,2025-04-07T18.53.10.850,69.318,-3.963,24.360,-13.659
1744041190871,2025-04-07T18.53.10.871,69.339,-6.646,9.329,-10.335
1744041190890,2025-04-07T18.53.10.890,69.358,-8.506,0.213,-5.915
1744041190910,2025-04-07T18.53.10.910,69.378,-8.323,-7.652,-2.226
1744041190931,2025-04-07T18.53.10.931,69.399,-2.805,-21.951,-3.780
1744041190951,2025-04-07T18.53.10.951,69.419,2.165,-32.348,-4.299
1744041190972,2025-04-07T18.53.10.972,69.440,-1.402,-37.256,-0.732
1744041190992,2025-04-07T18.53.10.992,69.460,-6.982,-46.921,1.616
1744041191011,2025-04-07T18.53.11.011,69.479,-9.909,-54.482,2.348
1744041191032,2025-04-07T18.53.11.032,69.500,-10.183,-59.329,3.811
1744041191052,2025-04-07T18.53.11.052,69.520,-13.780,-59.939,7.744
1744041191073,2025-04-07T18.53.11.073,69.541,-17.073,-60.732,10.122
1744041191093,2025-04-07T18.53.11.093,69.561,-15.396,-61.037,12.500
1744041191114,2025-04-07T18.53.11.114,69.582,-11.555,-50.976,16.159
1744041191133,2025-04-07T18.53.11.133,69.601,-5.122,-34.695,17.713
1744041191153,2025-04-07T18.53.11.153,69.621,2.165,-21.220,17.256
1744041191174,2025-04-07T18.53.11.174,69.642,5.915,-10.122,14.360
1744041191194,2025-04-07T18.53.11.194,69.662,5.152,0.671,9.939
1744041191215,2025-04-07T18.53.11.215,69.683,5.762,13.323,5.640
1744041191234,2025-04-07T18.53.11.234,69.702,12.927,28.018,1.860
1744041191254,2025-04-07T18.53.11.254,69.722,14.695,39.451,-0.457
1744041191275,2025-04-07T18.53.11.275,69.743,9.665,40.793,-6.829
1744041191295,2025-04-07T18.53.11.295,69.763,5.640,42.317,-12.226
1744041191316,2025-04-07T18.53.11.316,69.784,6.799,47.104,-13.902
1744041191336,2025-04-07T18.53.11.336,69.804,7.713,50.762,-14.543
1744041191355,2025-04-07T18.53.11.355,69.823,2.652,41.768,-13.933
1744041191376,2025-04-07T18.53.11.376,69.844,-12.012,28.780,-14.604
1744041191397,2025-04-07T18.53.11.397,69.865,-12.530,23.476,-8.780
1744041191417,2025-04-07T18.53.11.417,69.885,2.195,26.799,-4.756
1744041191438,2025-04-07T18.53.11.438,69.906,8.598,24.177,-0.305
1744041191458,2025-04-07T18.53.11.458,69.926,4.207,13.567,-1.402
1744041191477,2025-04-07T18.53.11.477,69.945,2.317,0.732,-7.622
1744041191498,2025-04-07T18.53.11.498,69.966,1.799,-0.427,-13.811
1744041191518,2025-04-07T18.53.11.518,69.986,11.280,0.213,-15.152
1744041191539,2025-04-07T18.53.11.539,70.007,26.890,-7.195,-13.079
1744041191559,2025-04-07T18.53.11.559,70.027,37.317,-13.902,-11.829
1744041191578,2025-04-07T18.53.11.578,70.046,34.939,-19.573,-9.909
1744041191599,2025-04-07T18.53.11.599,70.067,19.878,-31.524,-6.280
1744041191619,2025-04-07T18.53.11.619,70.087,5.732,-35.915,-0.701
1744041191640,2025-04-07T18.53.11.640,70.108,-2.409,-35.000,7.805
1744041191660,2025-04-07T18.53.11.660,70.128,-6.006,-37.683,15.854
1744041191681,2025-04-07T18.53.11.681,70.149,-11.890,-40.945,19.665
1744041191700,2025-04-07T18.53.11.700,70.168,-18.598,-42.195,18.445
1744041191720,2025-04-07T18.53.11.720,70.188,-17.012,-35.213,15.701
1744041191741,2025-04-07T18.53.11.741,70.209,-12.439,-21.585,13.323
1744041191761,2025-04-07T18.53.11.761,70.229,-10.030,-9.848,9.848
1744041191782,2025-04-07T18.53.11.782,70.250,-8.720,-2.165,3.720
1744041191802,2025-04-07T18.53.11.802,70.270,-9.665,6.494,-2.012
1744041191821,2025-04-07T18.53.11.821,70.289,-7.957,18.384,-3.445
1744041191842,2025-04-07T18.53.11.842,70.310,-7.683,28.140,-3.689
1744041191862,2025-04-07T18.53.11.862,70.330,-3.902,33.537,-2.500
1744041191883,2025-04-07T18.53.11.883,70.351,-3.994,36.372,-1.829
