epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1744041891339,2025-04-07T19.04.51.339,130.051,-6.829,-13.994,-63.994
1744041891360,2025-04-07T19.04.51.360,130.072,-8.506,-22.713,-102.683
1744041891380,2025-04-07T19.04.51.380,130.092,-16.646,-27.652,-118.872
1744041891401,2025-04-07T19.04.51.401,130.113,2.896,-28.415,-127.927
1744041891420,2025-04-07T19.04.51.420,130.132,26.341,-16.616,-121.799
1744041891440,2025-04-07T19.04.51.440,130.152,25.000,-3.628,-94.482
1744041891461,2025-04-07T19.04.51.461,130.173,11.890,-4.299,-56.616
1744041891482,2025-04-07T19.04.51.482,130.194,3.628,-5.579,-11.738
1744041891502,2025-04-07T19.04.51.502,130.214,-3.872,4.939,45.366
1744041891521,2025-04-07T19.04.51.521,130.233,-11.280,22.988,102.713
1744041891542,2025-04-07T19.04.51.542,130.254,-9.756,38.262,140.732
1744041891562,2025-04-07T19.04.51.562,130.274,-3.537,39.726,147.530
1744041891583,2025-04-07T19.04.51.583,130.295,4.726,27.652,128.720
1744041891603,2025-04-07T19.04.51.603,130.315,22.500,12.348,95.640
1744041891624,2025-04-07T19.04.51.624,130.336,20.671,3.140,51.220
1744041891643,2025-04-07T19.04.51.643,130.355,-2.988,-10.854,-1.677
1744041891663,2025-04-07T19.04.51.663,130.375,-20.274,-28.598,-53.262
1744041891684,2025-04-07T19.04.51.684,130.396,-27.500,-36.646,-90.488
1744041891704,2025-04-07T19.04.51.704,130.416,-34.360,-40.457,-110.274
1744041891725,2025-04-07T19.04.51.725,130.437,-21.280,-37.256,-119.756
1744041891745,2025-04-07T19.04.51.745,130.457,2.561,-18.293,-114.726
1744041891764,2025-04-07T19.04.51.764,130.476,18.902,3.018,-94.268
1744041891785,2025-04-07T19.04.51.785,130.497,22.195,9.238,-63.293
1744041891805,2025-04-07T19.04.51.805,130.517,11.433,8.537,-21.738
1744041891826,2025-04-07T19.04.51.826,130.538,-2.470,14.177,27.927
1744041891846,2025-04-07T19.04.51.846,130.558,-7.165,22.165,79.390
1744041891867,2025-04-07T19.04.51.867,130.579,-17.561,26.159,126.890
1744041891886,2025-04-07T19.04.51.886,130.598,-34.238,31.067,157.378
1744041891906,2025-04-07T19.04.51.906,130.618,-36.128,24.177,153.140
1744041891927,2025-04-07T19.04.51.927,130.639,-6.067,15.610,123.293
1744041891947,2025-04-07T19.04.51.947,130.659,24.360,17.530,72.744
1744041891968,2025-04-07T19.04.51.968,130.680,27.713,4.878,8.963
1744041891987,2025-04-07T19.04.51.987,130.699,-0.122,-6.707,-40.427
1744041892007,2025-04-07T19.04.52.007,130.719,-10.244,-17.805,-86.372
1744041892028,2025-04-07T19.04.52.028,130.740,-12.378,-27.348,-115.488
1744041892048,2025-04-07T19.04.52.048,130.760,-10.884,-31.890,-126.585
1744041892069,2025-04-07T19.04.52.069,130.781,8.262,-30.061,-128.049
1744041892089,2025-04-07T19.04.52.089,130.801,28.079,-17.012,-113.902
1744041892108,2025-04-07T19.04.52.108,130.820,30.884,-11.677,-80.671
1744041892129,2025-04-07T19.04.52.129,130.841,12.165,-14.817,-30.305
1744041892149,2025-04-07T19.04.52.149,130.861,-4.756,-3.415,28.140
1744041892170,2025-04-07T19.04.52.170,130.882,-2.165,19.970,88.659
1744041892190,2025-04-07T19.04.52.190,130.902,3.354,37.652,138.628
1744041892211,2025-04-07T19.04.52.211,130.923,5.915,46.890,167.805
1744041892230,2025-04-07T19.04.52.230,130.942,7.957,53.598,168.537
1744041892251,2025-04-07T19.04.52.251,130.963,24.116,50.671,128.232
1744041892271,2025-04-07T19.04.52.271,130.983,42.104,29.543,61.067
1744041892292,2025-04-07T19.04.52.292,131.004,24.665,6.250,-3.567
1744041892312,2025-04-07T19.04.52.312,131.024,-21.494,-14.482,-48.689
1744041892331,2025-04-07T19.04.52.331,131.043,-36.951,-37.713,-92.470
1744041892352,2025-04-07T19.04.52.352,131.064,-35.762,-55.030,-119.756
1744041892372,2025-04-07T19.04.52.372,131.084,-22.652,-57.805,-126.311
1744041892393,2025-04-07T19.04.52.393,131.105,-3.049,-44.299,-120.915
1744041892413,2025-04-07T19.04.52.413,131.125,11.280,-22.043,-101.372
1744041892434,2025-04-07T19.04.52.434,131.146,16.067,-12.622,-73.201
1744041892453,2025-04-07T19.04.52.453,131.165,7.957,-10.732,-30.884
1744041892473,2025-04-07T19.04.52.473,131.185,-10.091,-2.591,28.537
1744041892494,2025-04-07T19.04.52.494,131.206,-19.878,11.341,90.396
1744041892514,2025-04-07T19.04.52.514,131.226,-19.390,26.829,143.750
1744041892535,2025-04-07T19.04.52.535,131.247,-35.518,31.799,170.488
1744041892555,2025-04-07T19.04.52.555,131.267,-40.274,25.244,162.957
1744041892574,2025-04-07T19.04.52.574,131.286,-8.963,14.390,118.476
1744041892595,2025-04-07T19.04.52.595,131.307,25.000,2.530,44.421
1744041892615,2025-04-07T19.04.52.615,131.327,15.030,-10.854,-21.402
1744041892636,2025-04-07T19.04.52.636,131.348,-24.512,-23.720,-66.128
1744041892656,2025-04-07T19.04.52.656,131.368,-38.689,-29.665,-98.902
1744041892677,2025-04-07T19.04.52.677,131.389,-38.994,-26.524,-116.220
1744041892696,2025-04-07T19.04.52.696,131.408,-14.421,-15.396,-123.293
1744041892716,2025-04-07T19.04.52.716,131.428,10.976,4.116,-117.774
1744041892737,2025-04-07T19.04.52.737,131.449,28.415,18.750,-100.854
1744041892757,2025-04-07T19.04.52.757,131.469,25.884,13.445,-73.872
1744041892778,2025-04-07T19.04.52.778,131.490,1.189,0.701,-21.037
1744041892797,2025-04-07T19.04.52.797,131.509,-23.354,-0.518,37.439
1744041892817,2025-04-07T19.04.52.817,131.529,-22.256,16.433,90.610
1744041892838,2025-04-07T19.04.52.838,131.550,-15.793,29.695,127.348
1744041892858,2025-04-07T19.04.52.858,131.570,-10.915,23.537,129.360
1744041892879,2025-04-07T19.04.52.879,131.591,-5.884,14.268,123.232
1744041892899,2025-04-07T19.04.52.899,131.611,-16.128,9.268,104.756
1744041892919,2025-04-07T19.04.52.919,131.631,-9.421,-0.732,52.652
1744041892939,2025-04-07T19.04.52.939,131.651,-2.287,-18.872,-8.811
1744041892960,2025-04-07T19.04.52.960,131.672,-16.738,-30.793,-60.335
1744041892980,2025-04-07T19.04.52.980,131.692,-27.378,-30.854,-94.116
1744041893001,2025-04-07T19.04.53.001,131.713,-18.445,-25.945,-116.524
1744041893021,2025-04-07T19.04.53.021,131.733,14.482,-23.323,-132.957
1744041893040,2025-04-07T19.04.53.040,131.752,37.317,-12.195,-127.226
1744041893061,2025-04-07T19.04.53.061,131.773,36.067,2.470,-94.817
1744041893081,2025-04-07T19.04.53.081,131.793,12.195,0.793,-46.402
1744041893102,2025-04-07T19.04.53.102,131.814,-5.152,-3.689,9.390
1744041893122,2025-04-07T19.04.53.122,131.834,-5.915,12.134,73.384
1744041893143,2025-04-07T19.04.53.143,131.855,-6.890,30.732,133.049
1744041893162,2025-04-07T19.04.53.162,131.874,-7.683,41.494,159.207
1744041893182,2025-04-07T19.04.53.182,131.894,-5.213,32.287,150.000
1744041893203,2025-04-07T19.04.53.203,131.915,-2.134,14.756,132.530
1744041893223,2025-04-07T19.04.53.223,131.935,-0.518,11.128,107.195
1744041893244,2025-04-07T19.04.53.244,131.956,-0.030,3.476,53.811
1744041893263,2025-04-07T19.04.53.263,131.975,0.122,-9.695,-11.311
1744041893283,2025-04-07T19.04.53.283,131.995,-2.622,-25.732,-75.244
1744041893304,2025-04-07T19.04.53.304,132.016,-7.226,-26.951,-113.354
1744041893324,2025-04-07T19.04.53.324,132.036,-10.213,-20.671,-135.366
1744041893345,2025-04-07T19.04.53.345,132.057,7.957,-23.049,-154.878
1744041893365,2025-04-07T19.04.53.365,132.077,34.085,-16.341,-154.238
1744041893384,2025-04-07T19.04.53.384,132.096,47.591,-4.207,-135.549
1744041893405,2025-04-07T19.04.53.405,132.117,23.415,-2.012,-92.530
1744041893425,2025-04-07T19.04.53.425,132.137,-5.213,-4.634,-40.213
1744041893446,2025-04-07T19.04.53.446,132.158,-3.811,4.360,18.537
1744041893466,2025-04-07T19.04.53.466,132.178,-0.884,17.134,76.341
1744041893487,2025-04-07T19.04.53.487,132.199,-0.793,21.890,120.427
1744041893506,2025-04-07T19.04.53.506,132.218,-2.713,24.604,143.933
1744041893526,2025-04-07T19.04.53.526,132.238,-26.067,24.024,155.122
1744041893547,2025-04-07T19.04.53.547,132.259,-36.738,15.030,144.756
1744041893567,2025-04-07T19.04.53.567,132.279,-9.604,6.037,98.750
1744041893588,2025-04-07T19.04.53.588,132.300,11.402,-6.555,35.030
1744041893607,2025-04-07T19.04.53.607,132.319,-6.128,-22.287,-24.085
1744041893628,2025-04-07T19.04.53.628,132.340,-15.793,-31.982,-70.305
1744041893648,2025-04-07T19.04.53.648,132.360,-19.848,-29.634,-99.848
1744041893669,2025-04-07T19.04.53.669,132.381,-8.476,-22.622,-114.939
1744041893689,2025-04-07T19.04.53.689,132.401,14.238,-13.902,-122.226
1744041893710,2025-04-07T19.04.53.710,132.422,30.793,-1.890,-111.372
1744041893729,2025-04-07T19.04.53.729,132.441,32.226,6.982,-80.335
1744041893749,2025-04-07T19.04.53.749,132.461,23.049,10.152,-31.982
1744041893770,2025-04-07T19.04.53.770,132.482,8.506,9.909,19.604
1744041893790,2025-04-07T19.04.53.790,132.502,3.537,15.274,69.024
1744041893811,2025-04-07T19.04.53.811,132.523,0.762,22.378,115.152
1744041893831,2025-04-07T19.04.53.831,132.543,-30.793,16.768,143.994
1744041893850,2025-04-07T19.04.53.850,132.562,-51.402,1.921,139.299
1744041893871,2025-04-07T19.04.53.871,132.583,-28.567,0.488,112.713
1744041893891,2025-04-07T19.04.53.891,132.603,-6.280,4.116,67.134
1744041893912,2025-04-07T19.04.53.912,132.624,-7.500,-5.549,7.012
1744041893932,2025-04-07T19.04.53.932,132.644,-3.140,-7.470,-47.622
1744041893953,2025-04-07T19.04.53.953,132.665,16.189,-0.793,-89.817
1744041893972,2025-04-07T19.04.53.972,132.684,24.604,2.652,-115.610
1744041893992,2025-04-07T19.04.53.992,132.704,31.159,5.854,-127.348
1744041894013,2025-04-07T19.04.54.013,132.725,43.049,10.274,-126.067
1744041894033,2025-04-07T19.04.54.033,132.745,51.006,12.866,-109.085
1744041894054,2025-04-07T19.04.54.054,132.766,46.890,10.701,-85.549
1744041894073,2025-04-07T19.04.54.073,132.785,36.890,-3.598,-54.421
1744041894093,2025-04-07T19.04.54.093,132.805,19.146,-11.159,-23.232
1744041894114,2025-04-07T19.04.54.114,132.826,10.945,-7.195,15.823
1744041894134,2025-04-07T19.04.54.134,132.846,10.335,-3.445,57.774
1744041894155,2025-04-07T19.04.54.155,132.867,-8.110,1.372,93.963
1744041894175,2025-04-07T19.04.54.175,132.887,-32.622,-0.122,111.707
1744041894194,2025-04-07T19.04.54.194,132.906,-30.854,-5.152,113.689
1744041894215,2025-04-07T19.04.54.215,132.927,-26.982,-9.817,104.665
1744041894235,2025-04-07T19.04.54.235,132.947,-16.982,-8.841,79.665
1744041894256,2025-04-07T19.04.54.256,132.968,-0.427,-7.104,36.494
1744041894276,2025-04-07T19.04.54.276,132.988,5.396,-5.457,-9.085
1744041894297,2025-04-07T19.04.54.297,133.009,7.835,-7.896,-51.524
1744041894316,2025-04-07T19.04.54.316,133.028,3.811,-10.549,-82.043
1744041894336,2025-04-07T19.04.54.336,133.048,4.299,-12.835,-98.598
1744041894357,2025-04-07T19.04.54.357,133.069,15.000,-11.098,-101.524
1744041894378,2025-04-07T19.04.54.378,133.090,23.750,-1.280,-85.244
1744041894398,2025-04-07T19.04.54.398,133.110,22.500,4.390,-53.323
1744041894417,2025-04-07T19.04.54.417,133.129,9.512,6.585,-3.018
1744041894438,2025-04-07T19.04.54.438,133.150,-4.482,13.476,54.238
1744041894458,2025-04-07T19.04.54.458,133.170,-15.671,14.085,99.512
1744041894479,2025-04-07T19.04.54.479,133.191,-33.354,7.591,126.921
1744041894499,2025-04-07T19.04.54.499,133.211,-42.530,-0.335,129.299
1744041894520,2025-04-07T19.04.54.520,133.232,-22.439,-7.012,111.067
1744041894539,2025-04-07T19.04.54.539,133.251,-13.933,-15.152,69.146
1744041894559,2025-04-07T19.04.54.559,133.271,-9.116,-16.220,16.159
1744041894580,2025-04-07T19.04.54.580,133.292,5.579,-8.140,-34.268
1744041894600,2025-04-07T19.04.54.600,133.312,20.244,-0.488,-75.091
1744041894621,2025-04-07T19.04.54.621,133.333,33.537,0.366,-104.604
1744041894641,2025-04-07T19.04.54.641,133.353,44.573,0.000,-122.439
1744041894660,2025-04-07T19.04.54.660,133.372,41.128,-0.061,-125.122
1744041894681,2025-04-07T19.04.54.681,133.393,30.030,-2.134,-115.213
1744041894701,2025-04-07T19.04.54.701,133.413,21.646,-3.201,-89.970
1744041894722,2025-04-07T19.04.54.722,133.434,11.616,-4.543,-48.994
1744041894742,2025-04-07T19.04.54.742,133.454,1.860,-3.049,1.463
1744041894763,2025-04-07T19.04.54.763,133.475,-7.866,1.860,52.226
1744041894782,2025-04-07T19.04.54.782,133.494,-15.854,2.226,95.274
1744041894802,2025-04-07T19.04.54.802,133.514,-33.415,-8.476,120.884
1744041894823,2025-04-07T19.04.54.823,133.535,-54.055,-23.963,131.006
1744041894843,2025-04-07T19.04.54.843,133.555,-52.195,-29.543,133.811
1744041894864,2025-04-07T19.04.54.864,133.576,-43.872,-27.073,117.073
1744041894883,2025-04-07T19.04.54.883,133.595,-32.256,-23.720,85.884
1744041894903,2025-04-07T19.04.54.903,133.615,-15.396,-16.585,41.677
1744041894924,2025-04-07T19.04.54.924,133.636,9.848,0.457,-10.274
1744041894944,2025-04-07T19.04.54.944,133.656,23.079,10.884,-62.012
1744041894965,2025-04-07T19.04.54.965,133.677,26.768,8.415,-105.396
1744041894985,2025-04-07T19.04.54.985,133.697,32.652,8.201,-134.207
1744041895004,2025-04-07T19.04.55.004,133.716,33.689,11.341,-144.817
1744041895025,2025-04-07T19.04.55.025,133.737,31.738,10.976,-143.963
1744041895045,2025-04-07T19.04.55.045,133.757,26.707,8.171,-128.140
1744041895066,2025-04-07T19.04.55.066,133.778,16.616,3.689,-94.238
1744041895086,2025-04-07T19.04.55.086,133.798,3.659,-4.146,-43.720
1744041895107,2025-04-07T19.04.55.107,133.819,-17.012,-12.470,17.012
1744041895126,2025-04-07T19.04.55.126,133.838,-38.902,-11.707,78.933
1744041895147,2025-04-07T19.04.55.147,133.859,-50.030,-12.195,121.128
1744041895167,2025-04-07T19.04.55.167,133.879,-47.652,-24.299,138.902
1744041895188,2025-04-07T19.04.55.188,133.900,-46.250,-30.152,144.268
1744041895208,2025-04-07T19.04.55.208,133.920,-39.512,-25.061,136.677
1744041895229,2025-04-07T19.04.55.229,133.941,-20.244,-16.037,101.616
1744041895248,2025-04-07T19.04.55.248,133.960,-2.744,-4.817,39.207
1744041895268,2025-04-07T19.04.55.268,133.980,7.012,1.585,-26.311
1744041895289,2025-04-07T19.04.55.289,134.001,13.110,7.134,-76.402
1744041895309,2025-04-07T19.04.55.309,134.021,1.524,11.098,-105.061
1744041895330,2025-04-07T19.04.55.330,134.042,-6.311,15.793,-118.323
1744041895349,2025-04-07T19.04.55.349,134.061,9.817,21.921,-124.939
1744041895369,2025-04-07T19.04.55.369,134.081,23.415,28.902,-115.732
1744041895390,2025-04-07T19.04.55.390,134.102,18.720,34.817,-82.348
1744041895410,2025-04-07T19.04.55.410,134.122,7.805,35.030,-29.726
1744041895431,2025-04-07T19.04.55.431,134.143,3.323,25.427,34.665
1744041895451,2025-04-07T19.04.55.451,134.163,-17.713,17.348,92.530
1744041895470,2025-04-07T19.04.55.470,134.182,-40.823,6.860,128.841
1744041895491,2025-04-07T19.04.55.491,134.203,-52.226,-17.713,135.640
1744041895511,2025-04-07T19.04.55.511,134.223,-43.872,-36.250,136.159
1744041895532,2025-04-07T19.04.55.532,134.244,-34.726,-36.006,127.073
1744041895552,2025-04-07T19.04.55.552,134.264,-26.768,-23.780,79.573
1744041895573,2025-04-07T19.04.55.573,134.285,-4.482,-6.738,10.000
1744041895592,2025-04-07T19.04.55.592,134.304,17.622,10.854,-49.573
1744041895612,2025-04-07T19.04.55.612,134.324,27.439,21.616,-89.939
1744041895633,2025-04-07T19.04.55.633,134.345,26.189,26.341,-115.396
1744041895653,2025-04-07T19.04.55.653,134.365,22.012,27.195,-127.043
1744041895674,2025-04-07T19.04.55.674,134.386,23.232,28.567,-128.110
1744041895693,2025-04-07T19.04.55.693,134.405,20.640,32.073,-112.317
1744041895713,2025-04-07T19.04.55.713,134.425,5.213,30.701,-76.616
1744041895734,2025-04-07T19.04.55.734,134.446,-19.970,20.396,-26.372
1744041895754,2025-04-07T19.04.55.754,134.466,-42.500,4.024,25.976
1744041895775,2025-04-07T19.04.55.775,134.487,-50.335,-7.713,76.494
1744041895795,2025-04-07T19.04.55.795,134.507,-49.787,-13.598,112.744
1744041895815,2025-04-07T19.04.55.815,134.527,-45.915,-20.945,134.939
1744041895835,2025-04-07T19.04.55.835,134.547,-43.537,-22.317,141.921
1744041895856,2025-04-07T19.04.55.856,134.568,-30.732,-22.652,120.030
1744041895876,2025-04-07T19.04.55.876,134.588,-12.439,-24.573,80.091
1744041895897,2025-04-07T19.04.55.897,134.609,-1.890,-20.244,24.085
1744041895917,2025-04-07T19.04.55.917,134.629,5.274,-10.915,-35.457
1744041895936,2025-04-07T19.04.55.936,134.648,14.085,2.287,-76.982
1744041895957,2025-04-07T19.04.55.957,134.669,18.811,13.598,-99.421
1744041895977,2025-04-07T19.04.55.977,134.689,27.195,24.085,-104.085
1744041895998,2025-04-07T19.04.55.998,134.710,38.018,32.165,-102.713
1744041896018,2025-04-07T19.04.56.018,134.730,47.927,31.098,-89.604
1744041896037,2025-04-07T19.04.56.037,134.749,30.396,22.744,-60.396
1744041896058,2025-04-07T19.04.56.058,134.770,5.305,9.787,-17.165
1744041896078,2025-04-07T19.04.56.078,134.790,-15.274,4.634,31.860
1744041896099,2025-04-07T19.04.56.099,134.811,-18.140,11.829,78.598
1744041896119,2025-04-07T19.04.56.119,134.831,-3.720,15.793,104.146
1744041896140,2025-04-07T19.04.56.140,134.852,13.872,10.884,114.329
1744041896159,2025-04-07T19.04.56.159,134.871,1.951,9.085,117.957
1744041896179,2025-04-07T19.04.56.179,134.891,-8.994,4.573,93.384
1744041896200,2025-04-07T19.04.56.200,134.912,4.756,-9.451,37.134
1744041896220,2025-04-07T19.04.56.220,134.932,-3.384,-21.768,-19.756
1744041896241,2025-04-07T19.04.56.241,134.953,-13.476,-28.201,-66.524
1744041896261,2025-04-07T19.04.56.261,134.973,-14.268,-24.390,-97.652
1744041896280,2025-04-07T19.04.56.280,134.992,-5.945,-17.409,-111.646
1744041896301,2025-04-07T19.04.56.301,135.013,14.634,-7.470,-115.213
1744041896321,2025-04-07T19.04.56.321,135.033,30.884,6.982,-103.933
1744041896342,2025-04-07T19.04.56.342,135.054,29.299,12.744,-77.561
1744041896362,2025-04-07T19.04.56.362,135.074,18.384,8.506,-35.183
1744041896383,2025-04-07T19.04.56.383,135.095,2.195,14.055,20.061
1744041896402,2025-04-07T19.04.56.402,135.114,-10.579,28.598,78.994
1744041896422,2025-04-07T19.04.56.422,135.134,-17.317,35.061,130.945
1744041896443,2025-04-07T19.04.56.443,135.155,-28.537,39.207,168.110
1744041896463,2025-04-07T19.04.56.463,135.175,-33.171,30.579,158.201
1744041896484,2025-04-07T19.04.56.484,135.196,-2.195,4.817,112.591
1744041896503,2025-04-07T19.04.56.503,135.215,21.250,-5.671,63.384
1744041896523,2025-04-07T19.04.56.523,135.235,2.104,-14.085,3.476
1744041896544,2025-04-07T19.04.56.544,135.256,-16.951,-32.713,-57.744
1744041896565,2025-04-07T19.04.56.565,135.277,-14.848,-42.622,-101.159
1744041896585,2025-04-07T19.04.56.585,135.297,-20.030,-36.860,-117.378
1744041896606,2025-04-07T19.04.56.606,135.318,-4.512,-23.476,-121.921
1744041896625,2025-04-07T19.04.56.625,135.337,21.159,-4.024,-120.122
1744041896645,2025-04-07T19.04.56.645,135.357,43.384,8.902,-110.640
1744041896666,2025-04-07T19.04.56.666,135.378,43.049,4.848,-92.104
1744041896686,2025-04-07T19.04.56.686,135.398,19.634,-6.006,-54.695
1744041896707,2025-04-07T19.04.56.707,135.419,-7.012,-3.902,5.000
1744041896727,2025-04-07T19.04.56.727,135.439,-16.921,10.366,66.829
1744041896746,2025-04-07T19.04.56.746,135.458,-16.189,19.543,111.463
1744041896767,2025-04-07T19.04.56.767,135.479,-24.543,21.768,139.207
1744041896787,2025-04-07T19.04.56.787,135.499,-31.768,12.530,141.250
1744041896808,2025-04-07T19.04.56.808,135.520,-16.799,-4.055,112.744
1744041896828,2025-04-07T19.04.56.828,135.540,1.463,-17.713,63.598
1744041896847,2025-04-07T19.04.56.847,135.559,4.268,-28.872,7.530
1744041896868,2025-04-07T19.04.56.868,135.580,-1.555,-39.116,-48.049
1744041896888,2025-04-07T19.04.56.888,135.600,-4.329,-39.299,-87.988
1744041896909,2025-04-07T19.04.56.909,135.621,-11.402,-27.866,-108.049
1744041896929,2025-04-07T19.04.56.929,135.641,9.482,-10.884,-120.701
1744041896950,2025-04-07T19.04.56.950,135.662,37.744,8.049,-122.165
1744041896969,2025-04-07T19.04.56.969,135.681,49.573,16.524,-107.348
1744041896989,2025-04-07T19.04.56.989,135.701,31.220,9.756,-70.366
1744041897010,2025-04-07T19.04.57.010,135.722,3.841,7.317,-16.433
1744041897030,2025-04-07T19.04.57.030,135.742,-0.823,29.451,50.488
1744041897051,2025-04-07T19.04.57.051,135.763,8.445,40.518,109.451
1744041897071,2025-04-07T19.04.57.071,135.783,1.006,28.384,139.634
1744041897090,2025-04-07T19.04.57.090,135.802,-20.549,16.341,157.652
1744041897111,2025-04-07T19.04.57.111,135.823,-31.585,10.427,156.707
1744041897131,2025-04-07T19.04.57.131,135.843,-12.622,1.860,114.085
1744041897152,2025-04-07T19.04.57.152,135.864,8.293,-12.652,42.073
1744041897172,2025-04-07T19.04.57.172,135.884,-4.634,-25.518,-29.451
1744041897191,2025-04-07T19.04.57.191,135.903,-4.756,-34.939,-86.098
1744041897212,2025-04-07T19.04.57.212,135.924,-8.963,-31.494,-117.896
1744041897232,2025-04-07T19.04.57.232,135.944,-5.732,-25.183,-131.372
1744041897253,2025-04-07T19.04.57.253,135.965,17.226,-19.360,-143.110
1744041897273,2025-04-07T19.04.57.273,135.985,37.348,-8.567,-135.610
1744041897294,2025-04-07T19.04.57.294,136.006,40.518,-1.768,-113.963
1744041897313,2025-04-07T19.04.57.313,136.025,24.878,-10.823,-68.049
1744041897334,2025-04-07T19.04.57.334,136.046,-5.152,-18.476,-7.988
1744041897354,2025-04-07T19.04.57.354,136.066,-15.732,-2.287,58.841
1744041897375,2025-04-07T19.04.57.375,136.087,-7.835,29.024,125.549
1744041897395,2025-04-07T19.04.57.395,136.107,-5.244,37.439,157.591
1744041897416,2025-04-07T19.04.57.416,136.128,3.323,22.957,154.268
1744041897435,2025-04-07T19.04.57.435,136.147,17.957,22.866,152.409
1744041897455,2025-04-07T19.04.57.455,136.167,5.091,24.390,131.311
1744041897476,2025-04-07T19.04.57.476,136.188,-4.848,8.963,67.835
1744041897496,2025-04-07T19.04.57.496,136.208,5.183,1.494,-6.280
1744041897517,2025-04-07T19.04.57.517,136.229,4.573,-15.549,-73.780
1744041897537,2025-04-07T19.04.57.537,136.249,-0.518,-29.604,-117.348
1744041897556,2025-04-07T19.04.57.556,136.268,-4.512,-33.201,-133.567
1744041897577,2025-04-07T19.04.57.577,136.289,17.287,-32.043,-140.152
1744041897597,2025-04-07T19.04.57.597,136.309,34.482,-18.049,-128.567
1744041897618,2025-04-07T19.04.57.618,136.330,41.159,1.921,-97.927
1744041897638,2025-04-07T19.04.57.638,136.350,34.787,12.835,-49.939
1744041897657,2025-04-07T19.04.57.657,136.369,10.793,17.439,14.573
1744041897678,2025-04-07T19.04.57.678,136.390,-8.110,25.640,78.415
1744041897698,2025-04-07T19.04.57.698,136.410,-12.104,31.860,128.140
1744041897719,2025-04-07T19.04.57.719,136.431,-15.579,36.189,151.280
1744041897739,2025-04-07T19.04.57.739,136.451,-7.561,33.872,144.024
1744041897760,2025-04-07T19.04.57.760,136.472,4.238,20.091,100.884
1744041897779,2025-04-07T19.04.57.779,136.491,15.549,0.061,39.726
1744041897799,2025-04-07T19.04.57.799,136.511,-6.646,-15.610,-17.378
1744041897820,2025-04-07T19.04.57.820,136.532,-17.713,-28.720,-69.085
1744041897840,2025-04-07T19.04.57.840,136.552,-13.049,-34.878,-104.787
1744041897861,2025-04-07T19.04.57.861,136.573,-4.604,-35.244,-122.439
1744041897881,2025-04-07T19.04.57.881,136.593,6.738,-34.543,-132.165
1744041897900,2025-04-07T19.04.57.900,136.612,9.939,-27.927,-123.018
1744041897921,2025-04-07T19.04.57.921,136.633,14.726,-12.866,-94.146
1744041897941,2025-04-07T19.04.57.941,136.653,17.104,-8.994,-56.555
1744041897962,2025-04-07T19.04.57.962,136.674,10.305,-3.720,-3.201
1744041897982,2025-04-07T19.04.57.982,136.694,-1.768,16.616,59.146
1744041898002,2025-04-07T19.04.58.002,136.714,-1.220,39.024,112.104
1744041898022,2025-04-07T19.04.58.022,136.734,2.805,47.500,133.049
1744041898043,2025-04-07T19.04.58.043,136.755,1.128,35.366,126.646
1744041898063,2025-04-07T19.04.58.063,136.775,5.061,21.707,105.335
1744041898084,2025-04-07T19.04.58.084,136.796,3.537,11.067,62.165
1744041898104,2025-04-07T19.04.58.104,136.816,-7.835,-13.445,5.762
1744041898123,2025-04-07T19.04.58.123,136.835,-14.451,-32.317,-46.921
1744041898144,2025-04-07T19.04.58.144,136.856,-19.512,-43.018,-86.677
1744041898164,2025-04-07T19.04.58.164,136.876,-17.378,-41.372,-109.817
1744041898185,2025-04-07T19.04.58.185,136.897,5.640,-34.848,-121.280
1744041898205,2025-04-07T19.04.58.205,136.917,17.073,-25.701,-112.470
1744041898226,2025-04-07T19.04.58.226,136.938,9.756,-13.262,-74.329
1744041898245,2025-04-07T19.04.58.245,136.957,0.427,-2.988,-19.360
1744041898265,2025-04-07T19.04.58.265,136.977,-2.165,5.122,38.963
1744041898286,2025-04-07T19.04.58.286,136.998,-16.494,11.037,96.220
1744041898306,2025-04-07T19.04.58.306,137.018,-41.220,9.726,132.988
1744041898327,2025-04-07T19.04.58.327,137.039,-39.329,0.457,134.116
1744041898346,2025-04-07T19.04.58.346,137.058,-28.902,-12.195,116.738
1744041898366,2025-04-07T19.04.58.366,137.078,-36.433,-23.872,92.256
1744041898387,2025-04-07T19.04.58.387,137.099,-45.518,-36.098,71.463
1744041898407,2025-04-07T19.04.58.407,137.119,-55.518,-26.189,51.494
1744041898428,2025-04-07T19.04.58.428,137.140,-35.945,2.500,15.793
1744041898448,2025-04-07T19.04.58.448,137.160,15.793,24.116,-35.579
1744041898467,2025-04-07T19.04.58.467,137.179,35.061,26.768,-79.299
1744041898488,2025-04-07T19.04.58.488,137.200,-1.982,18.232,-90.854
1744041898508,2025-04-07T19.04.58.508,137.220,-44.939,14.451,-87.988
1744041898529,2025-04-07T19.04.58.529,137.241,-31.037,13.963,-93.628
1744041898549,2025-04-07T19.04.58.549,137.261,22.713,16.799,-101.341
1744041898570,2025-04-07T19.04.58.570,137.282,55.427,13.232,-98.933
1744041898589,2025-04-07T19.04.58.589,137.301,47.896,4.817,-73.049
1744041898609,2025-04-07T19.04.58.609,137.321,34.512,-6.738,-41.006
1744041898630,2025-04-07T19.04.58.630,137.342,25.305,-23.110,-10.671
