epoc (ms),timestamp (+0300),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1744041240196,2025-04-07T18.54.00.196,118.737,-0.000366125,0.000070375,-0.000247938
1744041240236,2025-04-07T18.54.00.236,118.777,-0.000366438,0.000070000,-0.000246250
1744041240275,2025-04-07T18.54.00.275,118.816,-0.000359812,0.000067812,-0.000246312
1744041240315,2025-04-07T18.54.00.315,118.856,-0.000356875,0.000066687,-0.000245062
1744041240356,2025-04-07T18.54.00.356,118.897,-0.000355812,0.000065938,-0.000245937
1744041240396,2025-04-07T18.54.00.396,118.937,-0.000356500,0.000066313,-0.000247063
1744041240435,2025-04-07T18.54.00.435,118.976,-0.000358000,0.000067437,-0.000246688
1744041240475,2025-04-07T18.54.00.475,119.016,-0.000363500,0.000068875,-0.000246688
1744041240514,2025-04-07T18.54.00.514,119.055,-0.000367187,0.000070375,-0.000246688
1744041240554,2025-04-07T18.54.00.554,119.095,-0.000369063,0.000071125,-0.000248313
1744041240595,2025-04-07T18.54.00.595,119.136,-0.000366500,0.000070000,-0.000249125
1744041240634,2025-04-07T18.54.00.634,119.175,-0.000359063,0.000066687,-0.000248188
1744041240674,2025-04-07T18.54.00.674,119.215,-0.000356187,0.000066687,-0.000245937
1744041240713,2025-04-07T18.54.00.713,119.254,-0.000353563,0.000066313,-0.000245187
1744041240753,2025-04-07T18.54.00.753,119.294,-0.000355063,0.000066687,-0.000245937
1744041240793,2025-04-07T18.54.00.793,119.334,-0.000356875,0.000066687,-0.000248313
1744041240834,2025-04-07T18.54.00.834,119.375,-0.000358750,0.000068562,-0.000248000
1744041240873,2025-04-07T18.54.00.873,119.414,-0.000362813,0.000069250,-0.000249062
1744041240913,2025-04-07T18.54.00.913,119.454,-0.000367187,0.000071125,-0.000248313
1744041240952,2025-04-07T18.54.00.952,119.493,-0.000366813,0.000070375,-0.000248687
1744041240992,2025-04-07T18.54.00.992,119.533,-0.000361313,0.000069625,-0.000246688
1744041241031,2025-04-07T18.54.01.031,119.572,-0.000356875,0.000067812,-0.000249500
1744041241072,2025-04-07T18.54.01.072,119.613,-0.000355375,0.000067437,-0.000247438
1744041241112,2025-04-07T18.54.01.112,119.653,-0.000355812,0.000068500,-0.000249500
1744041241151,2025-04-07T18.54.01.151,119.692,-0.000357625,0.000068188,-0.000250250
1744041241191,2025-04-07T18.54.01.191,119.732,-0.000359875,0.000070000,-0.000248750
1744041241230,2025-04-07T18.54.01.230,119.771,-0.000363875,0.000071125,-0.000249562
1744041241270,2025-04-07T18.54.01.270,119.811,-0.000367187,0.000071500,-0.000249937
1744041241311,2025-04-07T18.54.01.311,119.852,-0.000369063,0.000071500,-0.000251438
1744041241351,2025-04-07T18.54.01.351,119.892,-0.000366500,0.000070375,-0.000247938
1744041241390,2025-04-07T18.54.01.390,119.931,-0.000363125,0.000068500,-0.000245812
1744041241430,2025-04-07T18.54.01.430,119.971,-0.000359125,0.000065938,-0.000246375
1744041241469,2025-04-07T18.54.01.469,120.010,-0.000357625,0.000067437,-0.000245625
1744041241509,2025-04-07T18.54.01.509,120.050,-0.000358000,0.000068500,-0.000246688
1744041241550,2025-04-07T18.54.01.550,120.091,-0.000360187,0.000068875,-0.000248687
1744041241589,2025-04-07T18.54.01.589,120.130,-0.000362438,0.000069250,-0.000247500
1744041241629,2025-04-07T18.54.01.629,120.170,-0.000363125,0.000070375,-0.000247875
1744041241668,2025-04-07T18.54.01.668,120.209,-0.000364625,0.000070375,-0.000247500
1744041241708,2025-04-07T18.54.01.708,120.249,-0.000362063,0.000069250,-0.000247625
1744041241748,2025-04-07T18.54.01.748,120.289,-0.000352500,0.000066313,-0.000245500
1744041241787,2025-04-07T18.54.01.787,120.328,-0.000346250,0.000064875,-0.000247250
1744041241828,2025-04-07T18.54.01.828,120.369,-0.000346563,0.000065562,-0.000246688
1744041241868,2025-04-07T18.54.01.868,120.409,-0.000346250,0.000065562,-0.000246437
1744041241907,2025-04-07T18.54.01.907,120.448,-0.000348062,0.000066313,-0.000248250
1744041241947,2025-04-07T18.54.01.947,120.488,-0.000359812,0.000069250,-0.000246688
1744041241986,2025-04-07T18.54.01.986,120.527,-0.000365750,0.000071500,-0.000248687
1744041242026,2025-04-07T18.54.02.026,120.567,-0.000369750,0.000071500,-0.000249062
1744041242067,2025-04-07T18.54.02.067,120.608,-0.000369438,0.000071875,-0.000249937
1744041242106,2025-04-07T18.54.02.106,120.647,-0.000359812,0.000069625,-0.000249062
1744041242146,2025-04-07T18.54.02.146,120.687,-0.000347313,0.000064875,-0.000249125
1744041242186,2025-04-07T18.54.02.186,120.727,-0.000344375,0.000065562,-0.000249500
1744041242225,2025-04-07T18.54.02.225,120.766,-0.000345500,0.000065938,-0.000247875
1744041242265,2025-04-07T18.54.02.265,120.806,-0.000348437,0.000065938,-0.000250250
1744041242306,2025-04-07T18.54.02.306,120.847,-0.000357625,0.000068188,-0.000249062
1744041242345,2025-04-07T18.54.02.345,120.886,-0.000367187,0.000071125,-0.000250688
1744041242385,2025-04-07T18.54.02.385,120.926,-0.000369438,0.000071875,-0.000249562
1744041242424,2025-04-07T18.54.02.424,120.965,-0.000369063,0.000071500,-0.000249125
1744041242464,2025-04-07T18.54.02.464,121.005,-0.000362063,0.000068875,-0.000248750
1744041242503,2025-04-07T18.54.02.503,121.044,-0.000348437,0.000066313,-0.000248687
1744041242544,2025-04-07T18.54.02.544,121.085,-0.000344000,0.000065562,-0.000248750
1744041242584,2025-04-07T18.54.02.584,121.125,-0.000346188,0.000065562,-0.000248687
1744041242624,2025-04-07T18.54.02.624,121.165,-0.000348062,0.000067063,-0.000248313
1744041242663,2025-04-07T18.54.02.663,121.204,-0.000356562,0.000069250,-0.000249562
1744041242703,2025-04-07T18.54.02.703,121.244,-0.000363500,0.000071125,-0.000249875
1744041242742,2025-04-07T18.54.02.742,121.283,-0.000368687,0.000071875,-0.000248750
1744041242783,2025-04-07T18.54.02.783,121.324,-0.000368687,0.000071500,-0.000250000
1744041242823,2025-04-07T18.54.02.823,121.364,-0.000358375,0.000067812,-0.000246688
1744041242862,2025-04-07T18.54.02.862,121.403,-0.000345500,0.000065562,-0.000245937
1744041242902,2025-04-07T18.54.02.902,121.443,-0.000344375,0.000064875,-0.000247125
1744041242941,2025-04-07T18.54.02.941,121.482,-0.000344750,0.000065188,-0.000249062
1744041242981,2025-04-07T18.54.02.981,121.522,-0.000347688,0.000066313,-0.000250000
1744041243021,2025-04-07T18.54.03.021,121.562,-0.000361313,0.000069625,-0.000249500
1744041243062,2025-04-07T18.54.03.062,121.603,-0.000366813,0.000071875,-0.000250250
1744041243101,2025-04-07T18.54.03.101,121.642,-0.000373438,0.000072938,-0.000249062
1744041243141,2025-04-07T18.54.03.141,121.682,-0.000367187,0.000071125,-0.000249500
1744041243180,2025-04-07T18.54.03.180,121.721,-0.000358000,0.000068500,-0.000248687
1744041243220,2025-04-07T18.54.03.220,121.761,-0.000347313,0.000065938,-0.000249562
1744041243259,2025-04-07T18.54.03.259,121.800,-0.000344750,0.000066313,-0.000247500
1744041243300,2025-04-07T18.54.03.300,121.841,-0.000345812,0.000065938,-0.000248313
1744041243340,2025-04-07T18.54.03.340,121.881,-0.000349500,0.000067437,-0.000248313
1744041243379,2025-04-07T18.54.03.379,121.920,-0.000359063,0.000070375,-0.000248625
1744041243419,2025-04-07T18.54.03.419,121.960,-0.000365000,0.000071125,-0.000250250
1744041243459,2025-04-07T18.54.03.459,122.000,-0.000370500,0.000071875,-0.000249062
1744041243498,2025-04-07T18.54.03.498,122.039,-0.000364625,0.000070375,-0.000248625
1744041243539,2025-04-07T18.54.03.539,122.080,-0.000354313,0.000068562,-0.000247125
1744041243579,2025-04-07T18.54.03.579,122.120,-0.000348062,0.000065188,-0.000247438
1744041243618,2025-04-07T18.54.03.618,122.159,-0.000346250,0.000065250,-0.000247188
1744041243658,2025-04-07T18.54.03.658,122.199,-0.000346563,0.000065562,-0.000247563
1744041243697,2025-04-07T18.54.03.697,122.238,-0.000349125,0.000067437,-0.000247813
1744041243737,2025-04-07T18.54.03.737,122.278,-0.000353563,0.000068500,-0.000249062
1744041243778,2025-04-07T18.54.03.778,122.319,-0.000360187,0.000070375,-0.000251938
1744041243817,2025-04-07T18.54.03.817,122.358,-0.000371250,0.000071875,-0.000249500
1744041243857,2025-04-07T18.54.03.857,122.398,-0.000369750,0.000070750,-0.000248250
1744041243897,2025-04-07T18.54.03.897,122.438,-0.000353563,0.000068188,-0.000247875
1744041243936,2025-04-07T18.54.03.936,122.477,-0.000345500,0.000066687,-0.000248313
1744041243976,2025-04-07T18.54.03.976,122.517,-0.000344375,0.000065250,-0.000247625
1744041244017,2025-04-07T18.54.04.017,122.558,-0.000344375,0.000066687,-0.000249000
1744041244056,2025-04-07T18.54.04.056,122.597,-0.000348062,0.000066687,-0.000249500
1744041244096,2025-04-07T18.54.04.096,122.637,-0.000359500,0.000069250,-0.000250750
1744041244135,2025-04-07T18.54.04.135,122.676,-0.000367562,0.000071500,-0.000248313
1744041244175,2025-04-07T18.54.04.175,122.716,-0.000369813,0.000072187,-0.000249562
1744041244214,2025-04-07T18.54.04.214,122.755,-0.000362438,0.000069625,-0.000249062
1744041244255,2025-04-07T18.54.04.255,122.796,-0.000352812,0.000067437,-0.000249500
1744041244295,2025-04-07T18.54.04.295,122.836,-0.000343250,0.000065938,-0.000247875
1744041244334,2025-04-07T18.54.04.334,122.875,-0.000342188,0.000065188,-0.000247875
1744041244374,2025-04-07T18.54.04.374,122.915,-0.000344000,0.000065562,-0.000248313
1744041244414,2025-04-07T18.54.04.414,122.955,-0.000347688,0.000067812,-0.000249375
1744041244453,2025-04-07T18.54.04.453,122.994,-0.000358750,0.000069625,-0.000251125
1744041244494,2025-04-07T18.54.04.494,123.035,-0.000368687,0.000071500,-0.000249500
1744041244534,2025-04-07T18.54.04.534,123.075,-0.000370125,0.000072187,-0.000249875
1744041244573,2025-04-07T18.54.04.573,123.114,-0.000364250,0.000070000,-0.000249125
1744041244613,2025-04-07T18.54.04.613,123.154,-0.000347313,0.000066687,-0.000248375
1744041244652,2025-04-07T18.54.04.652,123.193,-0.000342125,0.000065188,-0.000247500
1744041244692,2025-04-07T18.54.04.692,123.233,-0.000341437,0.000065562,-0.000249062
1744041244731,2025-04-07T18.54.04.731,123.272,-0.000345500,0.000065938,-0.000249500
1744041244772,2025-04-07T18.54.04.772,123.313,-0.000355063,0.000068188,-0.000250688
1744041244812,2025-04-07T18.54.04.812,123.353,-0.000366125,0.000070750,-0.000251438
1744041244852,2025-04-07T18.54.04.852,123.393,-0.000372000,0.000071125,-0.000250312
1744041244891,2025-04-07T18.54.04.891,123.432,-0.000371250,0.000070750,-0.000248313
1744041244931,2025-04-07T18.54.04.931,123.472,-0.000355812,0.000067063,-0.000247125
1744041244970,2025-04-07T18.54.04.970,123.511,-0.000346188,0.000064875,-0.000245500
1744041245011,2025-04-07T18.54.05.011,123.552,-0.000344000,0.000064875,-0.000246688
1744041245051,2025-04-07T18.54.05.051,123.592,-0.000344000,0.000065188,-0.000247500
1744041245090,2025-04-07T18.54.05.090,123.631,-0.000345812,0.000064875,-0.000247875
1744041245130,2025-04-07T18.54.05.130,123.671,-0.000353938,0.000067437,-0.000248313
1744041245169,2025-04-07T18.54.05.169,123.710,-0.000363875,0.000069250,-0.000249062
1744041245209,2025-04-07T18.54.05.209,123.750,-0.000368687,0.000070750,-0.000246688
1744041245250,2025-04-07T18.54.05.250,123.791,-0.000367187,0.000070000,-0.000247125
1744041245290,2025-04-07T18.54.05.290,123.831,-0.000350625,0.000065938,-0.000245500
1744041245329,2025-04-07T18.54.05.329,123.870,-0.000346938,0.000064500,-0.000245125
1744041245369,2025-04-07T18.54.05.369,123.910,-0.000344750,0.000063000,-0.000245937
1744041245408,2025-04-07T18.54.05.408,123.949,-0.000346938,0.000065188,-0.000247500
1744041245448,2025-04-07T18.54.05.448,123.989,-0.000348750,0.000065188,-0.000247438
1744041245489,2025-04-07T18.54.05.489,124.030,-0.000362750,0.000068188,-0.000245937
1744041245528,2025-04-07T18.54.05.528,124.069,-0.000365750,0.000069625,-0.000246688
1744041245568,2025-04-07T18.54.05.568,124.109,-0.000370500,0.000071125,-0.000246688
1744041245607,2025-04-07T18.54.05.607,124.148,-0.000363125,0.000067437,-0.000247125
1744041245647,2025-04-07T18.54.05.647,124.188,-0.000357250,0.000065188,-0.000244750
1744041245687,2025-04-07T18.54.05.687,124.228,-0.000345125,0.000063375,-0.000244750
1744041245728,2025-04-07T18.54.05.728,124.269,-0.000345125,0.000063375,-0.000245562
1744041245767,2025-04-07T18.54.05.767,124.308,-0.000346563,0.000064500,-0.000245500
1744041245807,2025-04-07T18.54.05.807,124.348,-0.000349500,0.000064500,-0.000246625
1744041245846,2025-04-07T18.54.05.846,124.387,-0.000358750,0.000067063,-0.000248313
1744041245886,2025-04-07T18.54.05.886,124.427,-0.000366438,0.000068500,-0.000246688
1744041245925,2025-04-07T18.54.05.925,124.466,-0.000365375,0.000068875,-0.000245125
1744041245966,2025-04-07T18.54.05.966,124.507,-0.000352812,0.000066313,-0.000245125
1744041246006,2025-04-07T18.54.06.006,124.547,-0.000348437,0.000064125,-0.000245187
1744041246045,2025-04-07T18.54.06.045,124.586,-0.000345500,0.000063375,-0.000245187
1744041246085,2025-04-07T18.54.06.085,124.626,-0.000345812,0.000063750,-0.000246312
1744041246125,2025-04-07T18.54.06.125,124.666,-0.000346938,0.000064500,-0.000246688
1744041246164,2025-04-07T18.54.06.164,124.705,-0.000355812,0.000066687,-0.000247875
1744041246205,2025-04-07T18.54.06.205,124.746,-0.000364625,0.000068500,-0.000245062
1744041246245,2025-04-07T18.54.06.245,124.786,-0.000365750,0.000068188,-0.000246312
1744041246284,2025-04-07T18.54.06.284,124.825,-0.000361688,0.000068500,-0.000244313
1744041246324,2025-04-07T18.54.06.324,124.865,-0.000353187,0.000065188,-0.000245500
1744041246363,2025-04-07T18.54.06.363,124.904,-0.000348437,0.000064875,-0.000243937
1744041246403,2025-04-07T18.54.06.403,124.944,-0.000347313,0.000063750,-0.000243125
1744041246442,2025-04-07T18.54.06.442,124.983,-0.000348812,0.000064875,-0.000245125
1744041246483,2025-04-07T18.54.06.483,125.024,-0.000350250,0.000065562,-0.000246312
1744041246523,2025-04-07T18.54.06.523,125.064,-0.000355063,0.000067063,-0.000248687
1744041246563,2025-04-07T18.54.06.563,125.104,-0.000363125,0.000068500,-0.000247875
1744041246602,2025-04-07T18.54.06.602,125.143,-0.000365750,0.000068562,-0.000247625
1744041246642,2025-04-07T18.54.06.642,125.183,-0.000363125,0.000069250,-0.000245937
1744041246681,2025-04-07T18.54.06.681,125.222,-0.000344375,0.000065188,-0.000249062
1744041246722,2025-04-07T18.54.06.722,125.263,-0.000347688,0.000065938,-0.000249375
1744041246762,2025-04-07T18.54.06.762,125.303,-0.000346938,0.000065562,-0.000247875
1744041246801,2025-04-07T18.54.06.801,125.342,-0.000350250,0.000065938,-0.000248375
1744041246841,2025-04-07T18.54.06.841,125.382,-0.000351750,0.000067437,-0.000249062
1744041246880,2025-04-07T18.54.06.880,125.421,-0.000357250,0.000069250,-0.000251438
1744041246920,2025-04-07T18.54.06.920,125.461,-0.000359437,0.000069625,-0.000250688
1744041246961,2025-04-07T18.54.06.961,125.502,-0.000369438,0.000070750,-0.000249500
1744041247001,2025-04-07T18.54.07.001,125.542,-0.000366813,0.000071125,-0.000247875
1744041247040,2025-04-07T18.54.07.040,125.581,-0.000359812,0.000069250,-0.000246688
1744041247080,2025-04-07T18.54.07.080,125.621,-0.000344375,0.000064875,-0.000245187
1744041247119,2025-04-07T18.54.07.119,125.660,-0.000343625,0.000064875,-0.000247125
1744041247159,2025-04-07T18.54.07.159,125.700,-0.000342875,0.000064500,-0.000247875
1744041247200,2025-04-07T18.54.07.200,125.741,-0.000345125,0.000065562,-0.000247438
1744041247239,2025-04-07T18.54.07.239,125.780,-0.000353563,0.000067812,-0.000248812
1744041247279,2025-04-07T18.54.07.279,125.820,-0.000362438,0.000069250,-0.000247125
1744041247318,2025-04-07T18.54.07.318,125.859,-0.000365000,0.000069625,-0.000246688
1744041247358,2025-04-07T18.54.07.358,125.899,-0.000357625,0.000068500,-0.000245437
1744041247397,2025-04-07T18.54.07.397,125.938,-0.000351750,0.000066687,-0.000246813
1744041247439,2025-04-07T18.54.07.439,125.980,-0.000348812,0.000064875,-0.000246688
1744041247478,2025-04-07T18.54.07.478,126.019,-0.000348062,0.000065188,-0.000248313
1744041247518,2025-04-07T18.54.07.518,126.059,-0.000349187,0.000065938,-0.000248313
1744041247557,2025-04-07T18.54.07.557,126.098,-0.000352500,0.000068188,-0.000249937
1744041247597,2025-04-07T18.54.07.597,126.138,-0.000361688,0.000070750,-0.000250688
1744041247636,2025-04-07T18.54.07.636,126.177,-0.000365750,0.000069625,-0.000249562
1744041247677,2025-04-07T18.54.07.677,126.218,-0.000365000,0.000070375,-0.000247125
1744041247717,2025-04-07T18.54.07.717,126.258,-0.000359063,0.000068500,-0.000244313
1744041247756,2025-04-07T18.54.07.756,126.297,-0.000348062,0.000065188,-0.000246688
1744041247796,2025-04-07T18.54.07.796,126.337,-0.000345500,0.000065562,-0.000246750
1744041247835,2025-04-07T18.54.07.835,126.376,-0.000345500,0.000064875,-0.000246312
1744041247876,2025-04-07T18.54.07.876,126.417,-0.000347313,0.000065188,-0.000247125
1744041247916,2025-04-07T18.54.07.916,126.457,-0.000356187,0.000068875,-0.000244375
1744041247956,2025-04-07T18.54.07.956,126.497,-0.000362438,0.000071125,-0.000244313
1744041247995,2025-04-07T18.54.07.995,126.536,-0.000362813,0.000070000,-0.000247500
1744041248035,2025-04-07T18.54.08.035,126.576,-0.000360562,0.000069250,-0.000249062
1744041248074,2025-04-07T18.54.08.074,126.615,-0.000352812,0.000065562,-0.000247875
1744041248114,2025-04-07T18.54.08.114,126.655,-0.000349187,0.000066313,-0.000246750
1744041248155,2025-04-07T18.54.08.155,126.696,-0.000349500,0.000065938,-0.000247125
1744041248194,2025-04-07T18.54.08.194,126.735,-0.000351000,0.000066313,-0.000246250
1744041248234,2025-04-07T18.54.08.234,126.775,-0.000353187,0.000068188,-0.000248625
1744041248273,2025-04-07T18.54.08.273,126.814,-0.000358375,0.000068188,-0.000246688
1744041248313,2025-04-07T18.54.08.313,126.854,-0.000362063,0.000070750,-0.000247500
1744041248353,2025-04-07T18.54.08.353,126.894,-0.000361688,0.000069625,-0.000246750
1744041248394,2025-04-07T18.54.08.394,126.935,-0.000353563,0.000066687,-0.000247125
1744041248433,2025-04-07T18.54.08.433,126.974,-0.000353187,0.000067437,-0.000247063
1744041248473,2025-04-07T18.54.08.473,127.014,-0.000353187,0.000067437,-0.000248313
1744041248512,2025-04-07T18.54.08.512,127.053,-0.000353563,0.000067437,-0.000247438
1744041248552,2025-04-07T18.54.08.552,127.093,-0.000356125,0.000068875,-0.000250625
1744041248591,2025-04-07T18.54.08.591,127.132,-0.000361313,0.000069625,-0.000251125
1744041248632,2025-04-07T18.54.08.632,127.173,-0.000366813,0.000070750,-0.000250250
1744041248672,2025-04-07T18.54.08.672,127.213,-0.000368687,0.000071813,-0.000250625
1744041248711,2025-04-07T18.54.08.711,127.252,-0.000360187,0.000068875,-0.000249562
1744041248751,2025-04-07T18.54.08.751,127.292,-0.000346188,0.000066313,-0.000249062
1744041248791,2025-04-07T18.54.08.791,127.332,-0.000345125,0.000065188,-0.000248313
1744041248830,2025-04-07T18.54.08.830,127.371,-0.000344750,0.000064500,-0.000247500
1744041248871,2025-04-07T18.54.08.871,127.412,-0.000346938,0.000066313,-0.000247125
1744041248911,2025-04-07T18.54.08.911,127.452,-0.000353938,0.000068500,-0.000248687
1744041248950,2025-04-07T18.54.08.950,127.491,-0.000362813,0.000069625,-0.000246813
1744041248990,2025-04-07T18.54.08.990,127.531,-0.000363500,0.000070750,-0.000247125
1744041249029,2025-04-07T18.54.09.029,127.570,-0.000363500,0.000070375,-0.000248687
1744041249069,2025-04-07T18.54.09.069,127.610,-0.000355063,0.000067812,-0.000249500
1744041249110,2025-04-07T18.54.09.110,127.651,-0.000352125,0.000067063,-0.000247875
1744041249149,2025-04-07T18.54.09.149,127.690,-0.000351375,0.000067437,-0.000246688
1744041249189,2025-04-07T18.54.09.189,127.730,-0.000352500,0.000067063,-0.000249562
1744041249229,2025-04-07T18.54.09.229,127.770,-0.000355063,0.000067437,-0.000249937
1744041249268,2025-04-07T18.54.09.268,127.809,-0.000359812,0.000070375,-0.000251813
1744041249309,2025-04-07T18.54.09.309,127.850,-0.000365375,0.000070750,-0.000251500
1744041249349,2025-04-07T18.54.09.349,127.890,-0.000366438,0.000071875,-0.000249062
1744041249388,2025-04-07T18.54.09.388,127.929,-0.000359812,0.000069625,-0.000249500
1744041249428,2025-04-07T18.54.09.428,127.969,-0.000355812,0.000068500,-0.000249062
1744041249467,2025-04-07T18.54.09.467,128.008,-0.000351000,0.000068562,-0.000248750
1744041249507,2025-04-07T18.54.09.507,128.048,-0.000349875,0.000068562,-0.000249562
1744041249548,2025-04-07T18.54.09.548,128.089,-0.000352437,0.000067812,-0.000251813
1744041249587,2025-04-07T18.54.09.587,128.128,-0.000359500,0.000070375,-0.000253500
1744041249627,2025-04-07T18.54.09.627,128.168,-0.000365000,0.000072187,-0.000255375
1744041249667,2025-04-07T18.54.09.667,128.208,-0.000371250,0.000072187,-0.000253437
1744041249706,2025-04-07T18.54.09.706,128.247,-0.000374937,0.000073312,-0.000254313
1744041249746,2025-04-07T18.54.09.746,128.287,-0.000366813,0.000071500,-0.000254250
1744041249787,2025-04-07T18.54.09.787,128.328,-0.000353187,0.000068562,-0.000250312
1744041249826,2025-04-07T18.54.09.826,128.367,-0.000349875,0.000068875,-0.000248750
1744041249866,2025-04-07T18.54.09.866,128.407,-0.000349125,0.000068500,-0.000250250
1744041249905,2025-04-07T18.54.09.905,128.446,-0.000353563,0.000068500,-0.000250250
1744041249945,2025-04-07T18.54.09.945,128.486,-0.000359437,0.000069250,-0.000251875
1744041249984,2025-04-07T18.54.09.984,128.525,-0.000365000,0.000070750,-0.000252188
1744041250025,2025-04-07T18.54.10.025,128.566,-0.000370875,0.000072938,-0.000249500
1744041250065,2025-04-07T18.54.10.065,128.606,-0.000369063,0.000070375,-0.000247125
1744041250105,2025-04-07T18.54.10.105,128.646,-0.000361688,0.000068875,-0.000246688
1744041250144,2025-04-07T18.54.10.144,128.685,-0.000348812,0.000065938,-0.000246813
1744041250184,2025-04-07T18.54.10.184,128.725,-0.000348437,0.000065250,-0.000245250
1744041250223,2025-04-07T18.54.10.223,128.764,-0.000348812,0.000064125,-0.000247125
1744041250264,2025-04-07T18.54.10.264,128.805,-0.000350625,0.000064875,-0.000247563
1744041250304,2025-04-07T18.54.10.304,128.845,-0.000356125,0.000067437,-0.000247875
1744041250343,2025-04-07T18.54.10.343,128.884,-0.000363500,0.000068875,-0.000249375
1744041250383,2025-04-07T18.54.10.383,128.924,-0.000371250,0.000071125,-0.000246688
1744041250422,2025-04-07T18.54.10.422,128.963,-0.000373063,0.000071125,-0.000247438
1744041250462,2025-04-07T18.54.10.462,129.003,-0.000368312,0.000068500,-0.000248313
1744041250501,2025-04-07T18.54.10.501,129.042,-0.000362438,0.000067812,-0.000247875
1744041250543,2025-04-07T18.54.10.543,129.084,-0.000359125,0.000067812,-0.000245937
1744041250582,2025-04-07T18.54.10.582,129.123,-0.000360562,0.000068188,-0.000247500
1744041250622,2025-04-07T18.54.10.622,129.163,-0.000362438,0.000068562,-0.000249125
1744041250661,2025-04-07T18.54.10.661,129.202,-0.000363500,0.000069250,-0.000251063
1744041250701,2025-04-07T18.54.10.701,129.242,-0.000369000,0.000070750,-0.000252625
1744041250740,2025-04-07T18.54.10.740,129.281,-0.000376375,0.000072562,-0.000250187
1744041250781,2025-04-07T18.54.10.781,129.322,-0.000377500,0.000072187,-0.000249062
1744041250821,2025-04-07T18.54.10.821,129.362,-0.000370500,0.000070375,-0.000249062
1744041250860,2025-04-07T18.54.10.860,129.401,-0.000360562,0.000068500,-0.000248625
1744041250900,2025-04-07T18.54.10.900,129.441,-0.000357625,0.000067812,-0.000248625
1744041250939,2025-04-07T18.54.10.939,129.480,-0.000358000,0.000067812,-0.000248625
1744041250979,2025-04-07T18.54.10.979,129.520,-0.000359063,0.000068188,-0.000251438
1744041251020,2025-04-07T18.54.11.020,129.561,-0.000362063,0.000070000,-0.000251063
1744041251060,2025-04-07T18.54.11.060,129.601,-0.000372688,0.000071500,-0.000250250
1744041251099,2025-04-07T18.54.11.099,129.640,-0.000378250,0.000072938,-0.000249875
1744041251139,2025-04-07T18.54.11.139,129.680,-0.000377125,0.000072187,-0.000250250
1744041251178,2025-04-07T18.54.11.178,129.719,-0.000361313,0.000070000,-0.000250688
1744041251218,2025-04-07T18.54.11.218,129.759,-0.000356125,0.000068188,-0.000250625
1744041251259,2025-04-07T18.54.11.259,129.800,-0.000351750,0.000067063,-0.000248625
1744041251298,2025-04-07T18.54.11.298,129.839,-0.000351750,0.000067063,-0.000249062
1744041251338,2025-04-07T18.54.11.338,129.879,-0.000352437,0.000067812,-0.000249875
1744041251377,2025-04-07T18.54.11.377,129.918,-0.000356875,0.000068500,-0.000249875
1744041251417,2025-04-07T18.54.11.417,129.958,-0.000364250,0.000070750,-0.000250625
1744041251457,2025-04-07T18.54.11.457,129.998,-0.000369813,0.000072562,-0.000250688
1744041251498,2025-04-07T18.54.11.498,130.039,-0.000372750,0.000071875,-0.000251063
1744041251537,2025-04-07T18.54.11.537,130.078,-0.000369750,0.000071500,-0.000249375
1744041251577,2025-04-07T18.54.11.577,130.118,-0.000358000,0.000068500,-0.000249500
1744041251616,2025-04-07T18.54.11.616,130.157,-0.000354688,0.000068562,-0.000251625
1744041251656,2025-04-07T18.54.11.656,130.197,-0.000354313,0.000068188,-0.000249500
1744041251695,2025-04-07T18.54.11.695,130.236,-0.000356500,0.000068875,-0.000250187
1744041251735,2025-04-07T18.54.11.735,130.276,-0.000364250,0.000071125,-0.000250250
1744041251776,2025-04-07T18.54.11.776,130.317,-0.000371625,0.000071875,-0.000252625
1744041251815,2025-04-07T18.54.11.815,130.356,-0.000374937,0.000072562,-0.000253000
1744041251855,2025-04-07T18.54.11.855,130.396,-0.000373438,0.000072562,-0.000253375
1744041251895,2025-04-07T18.54.11.895,130.436,-0.000367562,0.000070375,-0.000251375
1744041251934,2025-04-07T18.54.11.934,130.475,-0.000352062,0.000067812,-0.000250187
1744041251974,2025-04-07T18.54.11.974,130.515,-0.000349875,0.000067812,-0.000249500
1744041252015,2025-04-07T18.54.12.015,130.556,-0.000349875,0.000067812,-0.000248625
1744041252054,2025-04-07T18.54.12.054,130.595,-0.000351750,0.000068188,-0.000248625
1744041252094,2025-04-07T18.54.12.094,130.635,-0.000356875,0.000069625,-0.000250688
1744041252133,2025-04-07T18.54.12.133,130.674,-0.000365688,0.000070375,-0.000250625
1744041252173,2025-04-07T18.54.12.173,130.714,-0.000370125,0.000071125,-0.000252250
1744041252212,2025-04-07T18.54.12.212,130.753,-0.000373813,0.000071875,-0.000249562
1744041252253,2025-04-07T18.54.12.253,130.794,-0.000368687,0.000071500,-0.000251000
1744041252293,2025-04-07T18.54.12.293,130.834,-0.000358750,0.000068188,-0.000249500
1744041252333,2025-04-07T18.54.12.333,130.874,-0.000349125,0.000066313,-0.000247000
1744041252372,2025-04-07T18.54.12.372,130.913,-0.000347313,0.000067063,-0.000247875
1744041252412,2025-04-07T18.54.12.412,130.953,-0.000348437,0.000066687,-0.000248812
1744041252451,2025-04-07T18.54.12.451,130.992,-0.000352125,0.000068500,-0.000248313
1744041252492,2025-04-07T18.54.12.492,131.033,-0.000362063,0.000070750,-0.000251375
