epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1744040654856,2025-04-07T18.44.14.856,173.674,0.047,-0.967,-0.319
1744040654876,2025-04-07T18.44.14.876,173.694,0.037,-0.984,-0.316
1744040654897,2025-04-07T18.44.14.897,173.715,0.002,-1.016,-0.280
1744040654917,2025-04-07T18.44.14.917,173.735,-0.020,-1.013,-0.236
1744040654936,2025-04-07T18.44.14.936,173.754,-0.008,-0.986,-0.193
1744040654957,2025-04-07T18.44.14.957,173.775,0.014,-0.974,-0.161
1744040654977,2025-04-07T18.44.14.977,173.795,0.031,-0.937,-0.155
1744040654998,2025-04-07T18.44.14.998,173.816,0.056,-0.926,-0.166
1744040655018,2025-04-07T18.44.15.018,173.836,0.095,-0.922,-0.177
1744040655037,2025-04-07T18.44.15.037,173.855,0.125,-0.916,-0.202
1744040655058,2025-04-07T18.44.15.058,173.876,0.156,-0.909,-0.275
1744040655078,2025-04-07T18.44.15.078,173.896,0.223,-0.940,-0.320
1744040655099,2025-04-07T18.44.15.099,173.917,0.261,-0.977,-0.306
1744040655119,2025-04-07T18.44.15.119,173.937,0.293,-0.944,-0.301
1744040655140,2025-04-07T18.44.15.140,173.958,0.354,-0.911,-0.279
1744040655159,2025-04-07T18.44.15.159,173.977,0.393,-0.888,-0.238
1744040655179,2025-04-07T18.44.15.179,173.997,0.419,-0.851,-0.216
1744040655200,2025-04-07T18.44.15.200,174.018,0.467,-0.793,-0.232
1744040655220,2025-04-07T18.44.15.220,174.038,0.526,-0.779,-0.241
1744040655241,2025-04-07T18.44.15.241,174.059,0.542,-0.793,-0.232
1744040655261,2025-04-07T18.44.15.261,174.079,0.536,-0.808,-0.233
1744040655280,2025-04-07T18.44.15.280,174.098,0.525,-0.834,-0.253
1744040655301,2025-04-07T18.44.15.301,174.119,0.530,-0.874,-0.258
1744040655321,2025-04-07T18.44.15.321,174.139,0.474,-0.891,-0.265
1744040655342,2025-04-07T18.44.15.342,174.160,0.432,-0.894,-0.296
1744040655362,2025-04-07T18.44.15.362,174.180,0.401,-0.915,-0.328
1744040655381,2025-04-07T18.44.15.381,174.199,0.385,-0.949,-0.296
1744040655402,2025-04-07T18.44.15.402,174.220,0.352,-0.957,-0.212
1744040655422,2025-04-07T18.44.15.422,174.240,0.298,-0.930,-0.161
1744040655443,2025-04-07T18.44.15.443,174.261,0.219,-0.904,-0.213
1744040655463,2025-04-07T18.44.15.463,174.281,0.187,-0.967,-0.291
1744040655484,2025-04-07T18.44.15.484,174.302,0.146,-0.969,-0.299
1744040655503,2025-04-07T18.44.15.503,174.321,0.104,-0.949,-0.243
1744040655524,2025-04-07T18.44.15.524,174.342,0.040,-0.929,-0.220
1744040655544,2025-04-07T18.44.15.544,174.362,0.043,-0.973,-0.221
1744040655565,2025-04-07T18.44.15.565,174.383,0.043,-1.010,-0.201
1744040655585,2025-04-07T18.44.15.585,174.403,0.026,-1.002,-0.153
1744040655606,2025-04-07T18.44.15.606,174.424,-0.007,-0.969,-0.135
1744040655625,2025-04-07T18.44.15.625,174.443,0.028,-0.935,-0.162
1744040655645,2025-04-07T18.44.15.645,174.463,0.044,-0.952,-0.186
1744040655666,2025-04-07T18.44.15.666,174.484,0.059,-0.953,-0.222
1744040655686,2025-04-07T18.44.15.686,174.504,0.083,-0.929,-0.248
1744040655707,2025-04-07T18.44.15.707,174.525,0.125,-0.931,-0.256
1744040655727,2025-04-07T18.44.15.727,174.545,0.172,-0.906,-0.262
1744040655746,2025-04-07T18.44.15.746,174.564,0.209,-0.893,-0.268
1744040655767,2025-04-07T18.44.15.767,174.585,0.241,-0.901,-0.284
1744040655787,2025-04-07T18.44.15.787,174.605,0.313,-0.907,-0.290
1744040655808,2025-04-07T18.44.15.808,174.626,0.358,-0.889,-0.305
1744040655828,2025-04-07T18.44.15.828,174.646,0.410,-0.889,-0.303
1744040655847,2025-04-07T18.44.15.847,174.665,0.452,-0.889,-0.286
1744040655868,2025-04-07T18.44.15.868,174.686,0.509,-0.864,-0.268
1744040655888,2025-04-07T18.44.15.888,174.706,0.521,-0.859,-0.252
1744040655909,2025-04-07T18.44.15.909,174.727,0.537,-0.827,-0.251
1744040655929,2025-04-07T18.44.15.929,174.747,0.522,-0.852,-0.254
1744040655950,2025-04-07T18.44.15.950,174.768,0.508,-0.852,-0.275
1744040655969,2025-04-07T18.44.15.969,174.787,0.485,-0.881,-0.289
1744040655989,2025-04-07T18.44.15.989,174.807,0.455,-0.908,-0.273
1744040656010,2025-04-07T18.44.16.010,174.828,0.400,-0.899,-0.266
1744040656030,2025-04-07T18.44.16.030,174.848,0.383,-0.920,-0.262
1744040656051,2025-04-07T18.44.16.051,174.869,0.341,-0.924,-0.259
1744040656071,2025-04-07T18.44.16.071,174.889,0.292,-0.926,-0.277
1744040656090,2025-04-07T18.44.16.090,174.908,0.268,-0.958,-0.281
1744040656111,2025-04-07T18.44.16.111,174.929,0.231,-0.963,-0.263
1744040656131,2025-04-07T18.44.16.131,174.949,0.167,-0.956,-0.245
1744040656152,2025-04-07T18.44.16.152,174.970,0.114,-0.975,-0.242
1744040656172,2025-04-07T18.44.16.172,174.990,0.066,-1.002,-0.235
1744040656191,2025-04-07T18.44.16.191,175.009,0.025,-1.015,-0.222
1744040656212,2025-04-07T18.44.16.212,175.030,-0.001,-1.047,-0.193
1744040656233,2025-04-07T18.44.16.233,175.051,-0.039,-1.040,-0.184
1744040656253,2025-04-07T18.44.16.253,175.071,-0.033,-1.021,-0.196
1744040656274,2025-04-07T18.44.16.274,175.092,-0.033,-1.023,-0.191
1744040656294,2025-04-07T18.44.16.294,175.112,-0.010,-0.964,-0.173
1744040656315,2025-04-07T18.44.16.315,175.133,0.010,-0.920,-0.168
1744040656334,2025-04-07T18.44.16.334,175.152,0.045,-0.909,-0.197
1744040656354,2025-04-07T18.44.16.354,175.172,0.095,-0.901,-0.228
1744040656375,2025-04-07T18.44.16.375,175.193,0.143,-0.890,-0.226
1744040656395,2025-04-07T18.44.16.395,175.213,0.171,-0.856,-0.249
1744040656416,2025-04-07T18.44.16.416,175.234,0.211,-0.870,-0.313
1744040656435,2025-04-07T18.44.16.435,175.253,0.279,-0.884,-0.337
1744040656455,2025-04-07T18.44.16.455,175.273,0.353,-0.824,-0.292
1744040656476,2025-04-07T18.44.16.476,175.294,0.377,-0.954,-0.305
1744040656496,2025-04-07T18.44.16.496,175.314,0.466,-0.925,-0.255
1744040656517,2025-04-07T18.44.16.517,175.335,0.529,-0.885,-0.209
1744040656537,2025-04-07T18.44.16.537,175.355,0.573,-0.859,-0.187
1744040656556,2025-04-07T18.44.16.556,175.374,0.586,-0.851,-0.187
1744040656577,2025-04-07T18.44.16.577,175.395,0.633,-0.811,-0.175
1744040656597,2025-04-07T18.44.16.597,175.415,0.627,-0.793,-0.138
1744040656618,2025-04-07T18.44.16.618,175.436,0.575,-0.785,-0.113
1744040656638,2025-04-07T18.44.16.638,175.456,0.555,-0.791,-0.109
1744040656657,2025-04-07T18.44.16.657,175.475,0.524,-0.799,-0.132
1744040656678,2025-04-07T18.44.16.678,175.496,0.478,-0.793,-0.183
1744040656698,2025-04-07T18.44.16.698,175.516,0.451,-0.842,-0.246
1744040656719,2025-04-07T18.44.16.719,175.537,0.382,-0.895,-0.344
1744040656739,2025-04-07T18.44.16.739,175.557,0.400,-0.959,-0.381
1744040656760,2025-04-07T18.44.16.760,175.578,0.369,-0.968,-0.300
1744040656779,2025-04-07T18.44.16.779,175.597,0.262,-0.943,-0.223
1744040656799,2025-04-07T18.44.16.799,175.617,0.194,-0.940,-0.265
1744040656820,2025-04-07T18.44.16.820,175.638,0.171,-1.000,-0.315
1744040656840,2025-04-07T18.44.16.840,175.658,0.124,-1.055,-0.273
1744040656861,2025-04-07T18.44.16.861,175.679,0.051,-0.973,-0.204
1744040656881,2025-04-07T18.44.16.881,175.699,-0.003,-0.935,-0.178
1744040656900,2025-04-07T18.44.16.900,175.718,-0.021,-0.973,-0.193
1744040656921,2025-04-07T18.44.16.921,175.739,-0.020,-0.999,-0.218
1744040656941,2025-04-07T18.44.16.941,175.759,-0.042,-1.000,-0.212
1744040656962,2025-04-07T18.44.16.962,175.780,-0.016,-0.962,-0.198
1744040656983,2025-04-07T18.44.16.983,175.801,0.029,-0.968,-0.165
1744040657002,2025-04-07T18.44.17.002,175.820,0.021,-0.917,-0.159
1744040657022,2025-04-07T18.44.17.022,175.840,0.081,-0.909,-0.177
1744040657043,2025-04-07T18.44.17.043,175.861,0.121,-0.926,-0.195
1744040657063,2025-04-07T18.44.17.063,175.881,0.161,-0.916,-0.214
1744040657084,2025-04-07T18.44.17.084,175.902,0.198,-0.935,-0.258
1744040657104,2025-04-07T18.44.17.104,175.922,0.273,-0.941,-0.315
1744040657123,2025-04-07T18.44.17.123,175.941,0.353,-0.972,-0.349
1744040657144,2025-04-07T18.44.17.144,175.962,0.403,-0.950,-0.360
1744040657164,2025-04-07T18.44.17.164,175.982,0.466,-0.899,-0.363
1744040657185,2025-04-07T18.44.17.185,176.003,0.541,-0.795,-0.336
1744040657205,2025-04-07T18.44.17.205,176.023,0.575,-0.778,-0.283
1744040657226,2025-04-07T18.44.17.226,176.044,0.584,-0.798,-0.234
1744040657245,2025-04-07T18.44.17.245,176.063,0.595,-0.795,-0.195
1744040657265,2025-04-07T18.44.17.265,176.083,0.571,-0.822,-0.166
1744040657286,2025-04-07T18.44.17.286,176.104,0.535,-0.840,-0.157
1744040657306,2025-04-07T18.44.17.306,176.124,0.490,-0.830,-0.202
1744040657327,2025-04-07T18.44.17.327,176.145,0.471,-0.840,-0.270
1744040657347,2025-04-07T18.44.17.347,176.165,0.455,-0.880,-0.281
1744040657366,2025-04-07T18.44.17.366,176.184,0.422,-0.886,-0.233
1744040657387,2025-04-07T18.44.17.387,176.205,0.362,-0.872,-0.191
1744040657407,2025-04-07T18.44.17.407,176.225,0.304,-0.864,-0.259
1744040657428,2025-04-07T18.44.17.428,176.246,0.294,-0.960,-0.330
1744040657448,2025-04-07T18.44.17.448,176.266,0.278,-0.996,-0.311
1744040657467,2025-04-07T18.44.17.467,176.285,0.208,-0.952,-0.242
1744040657488,2025-04-07T18.44.17.488,176.306,0.120,-0.930,-0.242
1744040657508,2025-04-07T18.44.17.508,176.326,0.091,-0.976,-0.291
1744040657529,2025-04-07T18.44.17.529,176.347,0.068,-1.016,-0.309
1744040657549,2025-04-07T18.44.17.549,176.367,0.028,-1.011,-0.275
1744040657570,2025-04-07T18.44.17.570,176.388,-0.014,-0.983,-0.243
1744040657589,2025-04-07T18.44.17.589,176.407,-0.016,-0.993,-0.216
1744040657609,2025-04-07T18.44.17.609,176.427,-0.006,-1.005,-0.186
1744040657630,2025-04-07T18.44.17.630,176.448,-0.001,-0.967,-0.173
1744040657650,2025-04-07T18.44.17.650,176.468,0.008,-0.930,-0.190
1744040657671,2025-04-07T18.44.17.671,176.489,0.028,-0.906,-0.221
1744040657691,2025-04-07T18.44.17.691,176.509,0.058,-0.898,-0.260
1744040657711,2025-04-07T18.44.17.711,176.529,0.077,-0.915,-0.291
1744040657731,2025-04-07T18.44.17.731,176.549,0.112,-0.917,-0.306
1744040657752,2025-04-07T18.44.17.752,176.570,0.164,-0.939,-0.294
1744040657772,2025-04-07T18.44.17.772,176.590,0.206,-0.962,-0.254
1744040657793,2025-04-07T18.44.17.793,176.611,0.267,-0.926,-0.231
1744040657812,2025-04-07T18.44.17.812,176.630,0.343,-0.926,-0.219
1744040657832,2025-04-07T18.44.17.832,176.650,0.425,-0.861,-0.232
1744040657853,2025-04-07T18.44.17.853,176.671,0.519,-0.798,-0.251
1744040657873,2025-04-07T18.44.17.873,176.691,0.588,-0.790,-0.279
1744040657894,2025-04-07T18.44.17.894,176.712,0.647,-0.790,-0.289
1744040657914,2025-04-07T18.44.17.914,176.732,0.640,-0.792,-0.296
1744040657933,2025-04-07T18.44.17.933,176.751,0.632,-0.801,-0.311
1744040657954,2025-04-07T18.44.17.954,176.772,0.586,-0.820,-0.338
1744040657974,2025-04-07T18.44.17.974,176.792,0.547,-0.839,-0.345
1744040657995,2025-04-07T18.44.17.995,176.813,0.500,-0.867,-0.339
1744040658015,2025-04-07T18.44.18.015,176.833,0.479,-0.919,-0.290
1744040658036,2025-04-07T18.44.18.036,176.854,0.417,-0.933,-0.240
1744040658055,2025-04-07T18.44.18.055,176.873,0.359,-0.867,-0.284
1744040658075,2025-04-07T18.44.18.075,176.893,0.332,-0.936,-0.354
1744040658096,2025-04-07T18.44.18.096,176.914,0.322,-1.010,-0.345
1744040658116,2025-04-07T18.44.18.116,176.934,0.265,-0.971,-0.273
1744040658137,2025-04-07T18.44.18.137,176.955,0.188,-0.909,-0.237
1744040658157,2025-04-07T18.44.18.157,176.975,0.123,-0.894,-0.262
1744040658176,2025-04-07T18.44.18.176,176.994,0.091,-0.965,-0.296
1744040658197,2025-04-07T18.44.18.197,177.015,0.062,-0.983,-0.271
1744040658217,2025-04-07T18.44.18.217,177.035,-0.001,-0.947,-0.215
1744040658238,2025-04-07T18.44.18.238,177.056,-0.063,-0.920,-0.207
1744040658258,2025-04-07T18.44.18.258,177.076,-0.070,-0.977,-0.228
1744040658277,2025-04-07T18.44.18.277,177.095,-0.068,-1.020,-0.234
1744040658298,2025-04-07T18.44.18.298,177.116,-0.077,-1.007,-0.228
1744040658318,2025-04-07T18.44.18.318,177.136,-0.044,-0.995,-0.217
1744040658339,2025-04-07T18.44.18.339,177.157,-0.021,-0.977,-0.198
1744040658359,2025-04-07T18.44.18.359,177.177,0.007,-0.934,-0.219
1744040658380,2025-04-07T18.44.18.380,177.198,0.053,-0.976,-0.236
1744040658399,2025-04-07T18.44.18.399,177.217,0.092,-0.943,-0.255
1744040658420,2025-04-07T18.44.18.420,177.238,0.158,-0.942,-0.249
1744040658440,2025-04-07T18.44.18.440,177.258,0.228,-0.953,-0.193
1744040658461,2025-04-07T18.44.18.461,177.279,0.271,-0.908,-0.152
1744040658481,2025-04-07T18.44.18.481,177.299,0.313,-0.861,-0.175
1744040658502,2025-04-07T18.44.18.502,177.320,0.383,-0.850,-0.242
1744040658521,2025-04-07T18.44.18.521,177.339,0.443,-0.848,-0.297
1744040658541,2025-04-07T18.44.18.541,177.359,0.497,-0.836,-0.309
1744040658562,2025-04-07T18.44.18.562,177.380,0.548,-0.793,-0.296
1744040658582,2025-04-07T18.44.18.582,177.400,0.564,-0.806,-0.286
1744040658603,2025-04-07T18.44.18.603,177.421,0.558,-0.842,-0.330
1744040658622,2025-04-07T18.44.18.622,177.440,0.551,-0.865,-0.391
1744040658642,2025-04-07T18.44.18.642,177.460,0.525,-0.894,-0.417
1744040658663,2025-04-07T18.44.18.663,177.481,0.490,-0.904,-0.401
1744040658683,2025-04-07T18.44.18.683,177.501,0.424,-0.906,-0.381
1744040658704,2025-04-07T18.44.18.704,177.522,0.386,-0.933,-0.364
1744040658724,2025-04-07T18.44.18.724,177.542,0.348,-0.948,-0.349
1744040658743,2025-04-07T18.44.18.743,177.561,0.318,-0.940,-0.327
1744040658764,2025-04-07T18.44.18.764,177.582,0.282,-0.936,-0.288
1744040658784,2025-04-07T18.44.18.784,177.602,0.230,-0.917,-0.260
1744040658805,2025-04-07T18.44.18.805,177.623,0.195,-0.914,-0.240
1744040658825,2025-04-07T18.44.18.825,177.643,0.131,-0.924,-0.226
1744040658846,2025-04-07T18.44.18.846,177.664,0.072,-0.919,-0.222
1744040658865,2025-04-07T18.44.18.865,177.683,0.035,-0.937,-0.219
1744040658885,2025-04-07T18.44.18.885,177.703,0.012,-0.972,-0.212
1744040658906,2025-04-07T18.44.18.906,177.724,-0.021,-0.970,-0.219
1744040658926,2025-04-07T18.44.18.926,177.744,-0.024,-0.985,-0.227
1744040658947,2025-04-07T18.44.18.947,177.765,-0.043,-0.979,-0.229
1744040658967,2025-04-07T18.44.18.967,177.785,-0.020,-0.982,-0.221
1744040658986,2025-04-07T18.44.18.986,177.804,0.003,-0.987,-0.202
1744040659007,2025-04-07T18.44.19.007,177.825,0.032,-0.954,-0.203
1744040659027,2025-04-07T18.44.19.027,177.845,0.064,-0.944,-0.227
1744040659048,2025-04-07T18.44.19.048,177.866,0.099,-0.928,-0.275
1744040659068,2025-04-07T18.44.19.068,177.886,0.168,-0.936,-0.296
1744040659087,2025-04-07T18.44.19.087,177.905,0.225,-0.907,-0.323
1744040659108,2025-04-07T18.44.19.108,177.926,0.298,-0.910,-0.343
1744040659128,2025-04-07T18.44.19.128,177.946,0.323,-0.910,-0.339
1744040659149,2025-04-07T18.44.19.149,177.967,0.375,-0.908,-0.301
1744040659170,2025-04-07T18.44.19.170,177.988,0.427,-0.907,-0.267
1744040659190,2025-04-07T18.44.19.190,178.008,0.472,-0.885,-0.247
1744040659209,2025-04-07T18.44.19.209,178.027,0.512,-0.856,-0.204
1744040659230,2025-04-07T18.44.19.230,178.048,0.537,-0.820,-0.151
1744040659250,2025-04-07T18.44.19.250,178.068,0.541,-0.828,-0.116
1744040659271,2025-04-07T18.44.19.271,178.089,0.534,-0.815,-0.117
1744040659291,2025-04-07T18.44.19.291,178.109,0.524,-0.813,-0.144
1744040659312,2025-04-07T18.44.19.312,178.130,0.493,-0.795,-0.197
1744040659331,2025-04-07T18.44.19.331,178.149,0.455,-0.806,-0.266
1744040659351,2025-04-07T18.44.19.351,178.169,0.433,-0.853,-0.318
1744040659372,2025-04-07T18.44.19.372,178.190,0.400,-0.902,-0.352
1744040659392,2025-04-07T18.44.19.392,178.210,0.381,-0.973,-0.331
1744040659413,2025-04-07T18.44.19.413,178.231,0.333,-0.995,-0.299
1744040659432,2025-04-07T18.44.19.432,178.250,0.305,-1.010,-0.270
1744040659452,2025-04-07T18.44.19.452,178.270,0.258,-1.015,-0.233
1744040659473,2025-04-07T18.44.19.473,178.291,0.162,-0.977,-0.232
1744040659493,2025-04-07T18.44.19.493,178.311,0.120,-0.951,-0.284
1744040659514,2025-04-07T18.44.19.514,178.332,0.115,-0.983,-0.271
1744040659534,2025-04-07T18.44.19.534,178.352,0.081,-0.945,-0.198
1744040659553,2025-04-07T18.44.19.553,178.371,0.028,-0.935,-0.132
1744040659574,2025-04-07T18.44.19.574,178.392,0.005,-0.931,-0.136
1744040659594,2025-04-07T18.44.19.594,178.412,0.020,-0.955,-0.162
1744040659615,2025-04-07T18.44.19.615,178.433,0.033,-0.961,-0.160
1744040659635,2025-04-07T18.44.19.635,178.453,0.045,-0.938,-0.170
1744040659656,2025-04-07T18.44.19.656,178.474,0.079,-0.964,-0.175
1744040659675,2025-04-07T18.44.19.675,178.493,0.110,-0.961,-0.153
1744040659695,2025-04-07T18.44.19.695,178.513,0.132,-0.949,-0.131
1744040659716,2025-04-07T18.44.19.716,178.534,0.158,-0.938,-0.135
1744040659736,2025-04-07T18.44.19.736,178.554,0.180,-0.913,-0.181
1744040659757,2025-04-07T18.44.19.757,178.575,0.227,-0.899,-0.247
1744040659777,2025-04-07T18.44.19.777,178.595,0.266,-0.914,-0.295
1744040659796,2025-04-07T18.44.19.796,178.614,0.323,-0.886,-0.312
1744040659817,2025-04-07T18.44.19.817,178.635,0.371,-0.877,-0.308
1744040659837,2025-04-07T18.44.19.837,178.655,0.421,-0.910,-0.279
1744040659858,2025-04-07T18.44.19.858,178.676,0.467,-0.894,-0.255
1744040659878,2025-04-07T18.44.19.878,178.696,0.493,-0.902,-0.237
1744040659898,2025-04-07T18.44.19.898,178.716,0.510,-0.881,-0.247
1744040659918,2025-04-07T18.44.19.918,178.736,0.534,-0.892,-0.238
1744040659939,2025-04-07T18.44.19.939,178.757,0.534,-0.878,-0.232
1744040659959,2025-04-07T18.44.19.959,178.777,0.528,-0.857,-0.232
1744040659980,2025-04-07T18.44.19.980,178.798,0.495,-0.859,-0.221
1744040660000,2025-04-07T18.44.20.000,178.818,0.464,-0.832,-0.236
1744040660019,2025-04-07T18.44.20.019,178.837,0.450,-0.864,-0.255
1744040660040,2025-04-07T18.44.20.040,178.858,0.420,-0.903,-0.241
1744040660060,2025-04-07T18.44.20.060,178.878,0.378,-0.925,-0.197
1744040660081,2025-04-07T18.44.20.081,178.899,0.316,-0.932,-0.172
1744040660101,2025-04-07T18.44.20.101,178.919,0.267,-0.922,-0.205
1744040660122,2025-04-07T18.44.20.122,178.940,0.231,-0.971,-0.249
1744040660141,2025-04-07T18.44.20.141,178.959,0.182,-1.027,-0.229
1744040660161,2025-04-07T18.44.20.161,178.979,0.127,-1.013,-0.152
1744040660182,2025-04-07T18.44.20.182,179.000,0.078,-0.981,-0.081
1744040660202,2025-04-07T18.44.20.202,179.020,0.032,-0.962,-0.074
1744040660223,2025-04-07T18.44.20.223,179.041,0.027,-0.962,-0.091
1744040660243,2025-04-07T18.44.20.243,179.061,0.008,-0.978,-0.094
1744040660262,2025-04-07T18.44.20.262,179.080,0.000,-0.950,-0.082
1744040660283,2025-04-07T18.44.20.283,179.101,0.000,-0.921,-0.093
1744040660303,2025-04-07T18.44.20.303,179.121,0.046,-0.923,-0.111
1744040660324,2025-04-07T18.44.20.324,179.142,0.076,-0.919,-0.117
1744040660344,2025-04-07T18.44.20.344,179.162,0.099,-0.906,-0.135
1744040660363,2025-04-07T18.44.20.363,179.181,0.146,-0.920,-0.174
1744040660384,2025-04-07T18.44.20.384,179.202,0.186,-0.963,-0.196
1744040660404,2025-04-07T18.44.20.404,179.222,0.225,-0.948,-0.225
1744040660425,2025-04-07T18.44.20.425,179.243,0.273,-0.953,-0.248
1744040660445,2025-04-07T18.44.20.445,179.263,0.310,-0.939,-0.270
1744040660466,2025-04-07T18.44.20.466,179.284,0.391,-0.903,-0.283
1744040660485,2025-04-07T18.44.20.485,179.303,0.437,-0.931,-0.283
1744040660505,2025-04-07T18.44.20.505,179.323,0.485,-0.897,-0.279
1744040660526,2025-04-07T18.44.20.526,179.344,0.552,-0.886,-0.262
1744040660546,2025-04-07T18.44.20.546,179.364,0.577,-0.855,-0.258
1744040660567,2025-04-07T18.44.20.567,179.385,0.610,-0.828,-0.256
1744040660587,2025-04-07T18.44.20.587,179.405,0.602,-0.822,-0.266
1744040660607,2025-04-07T18.44.20.607,179.425,0.593,-0.821,-0.291
1744040660627,2025-04-07T18.44.20.627,179.445,0.557,-0.833,-0.313
1744040660648,2025-04-07T18.44.20.648,179.466,0.527,-0.847,-0.296
1744040660668,2025-04-07T18.44.20.668,179.486,0.468,-0.855,-0.260
1744040660689,2025-04-07T18.44.20.689,179.507,0.420,-0.854,-0.244
1744040660708,2025-04-07T18.44.20.708,179.526,0.393,-0.888,-0.236
1744040660728,2025-04-07T18.44.20.728,179.546,0.336,-0.926,-0.225
1744040660749,2025-04-07T18.44.20.749,179.567,0.283,-0.944,-0.214
1744040660769,2025-04-07T18.44.20.769,179.587,0.240,-0.956,-0.202
1744040660790,2025-04-07T18.44.20.790,179.608,0.184,-0.956,-0.203
1744040660810,2025-04-07T18.44.20.810,179.628,0.144,-0.972,-0.198
1744040660829,2025-04-07T18.44.20.829,179.647,0.094,-0.978,-0.162
1744040660850,2025-04-07T18.44.20.850,179.668,0.037,-0.973,-0.126
1744040660870,2025-04-07T18.44.20.870,179.688,0.022,-0.980,-0.094
1744040660891,2025-04-07T18.44.20.891,179.709,0.002,-0.948,-0.084
1744040660911,2025-04-07T18.44.20.911,179.729,-0.007,-0.939,-0.088
1744040660932,2025-04-07T18.44.20.932,179.750,0.006,-0.943,-0.098
1744040660951,2025-04-07T18.44.20.951,179.769,0.019,-0.961,-0.105
1744040660971,2025-04-07T18.44.20.971,179.789,0.036,-0.956,-0.151
1744040660992,2025-04-07T18.44.20.992,179.810,0.086,-0.946,-0.199
1744040661012,2025-04-07T18.44.21.012,179.830,0.130,-0.912,-0.244
1744040661033,2025-04-07T18.44.21.033,179.851,0.192,-0.896,-0.286
1744040661053,2025-04-07T18.44.21.053,179.871,0.244,-0.899,-0.308
1744040661072,2025-04-07T18.44.21.072,179.890,0.290,-0.881,-0.327
1744040661093,2025-04-07T18.44.21.093,179.911,0.349,-0.896,-0.326
1744040661113,2025-04-07T18.44.21.113,179.931,0.396,-0.907,-0.312
1744040661134,2025-04-07T18.44.21.134,179.952,0.446,-0.925,-0.284
1744040661154,2025-04-07T18.44.21.154,179.972,0.474,-0.926,-0.265
1744040661173,2025-04-07T18.44.21.173,179.991,0.500,-0.916,-0.252
1744040661194,2025-04-07T18.44.21.194,180.012,0.529,-0.923,-0.244
1744040661214,2025-04-07T18.44.21.214,180.032,0.538,-0.906,-0.252
1744040661235,2025-04-07T18.44.21.235,180.053,0.542,-0.889,-0.262
1744040661255,2025-04-07T18.44.21.255,180.073,0.533,-0.877,-0.240
1744040661276,2025-04-07T18.44.21.276,180.094,0.494,-0.822,-0.226
1744040661295,2025-04-07T18.44.21.295,180.113,0.468,-0.800,-0.272
1744040661316,2025-04-07T18.44.21.316,180.134,0.468,-0.827,-0.324
1744040661336,2025-04-07T18.44.21.336,180.154,0.457,-0.818,-0.317
1744040661357,2025-04-07T18.44.21.357,180.175,0.404,-0.815,-0.266
1744040661377,2025-04-07T18.44.21.377,180.195,0.311,-0.832,-0.262
1744040661398,2025-04-07T18.44.21.398,180.216,0.240,-0.895,-0.302
1744040661417,2025-04-07T18.44.21.417,180.235,0.197,-0.996,-0.295
1744040661437,2025-04-07T18.44.21.437,180.255,0.117,-1.026,-0.247
1744040661458,2025-04-07T18.44.21.458,180.276,0.030,-1.037,-0.197
1744040661478,2025-04-07T18.44.21.478,180.296,-0.048,-1.017,-0.175
1744040661499,2025-04-07T18.44.21.499,180.317,-0.063,-1.051,-0.152
1744040661519,2025-04-07T18.44.21.519,180.337,-0.089,-1.044,-0.137
1744040661538,2025-04-07T18.44.21.538,180.356,-0.112,-1.005,-0.132
1744040661559,2025-04-07T18.44.21.559,180.377,-0.121,-0.979,-0.142
1744040661579,2025-04-07T18.44.21.579,180.397,-0.105,-0.987,-0.145
1744040661600,2025-04-07T18.44.21.600,180.418,-0.097,-0.948,-0.158
1744040661620,2025-04-07T18.44.21.620,180.438,-0.059,-0.939,-0.192
1744040661639,2025-04-07T18.44.21.639,180.457,-0.028,-0.972,-0.230
1744040661660,2025-04-07T18.44.21.660,180.478,-0.001,-0.975,-0.271
1744040661680,2025-04-07T18.44.21.680,180.498,0.056,-0.962,-0.316
1744040661701,2025-04-07T18.44.21.701,180.519,0.144,-0.982,-0.333
1744040661721,2025-04-07T18.44.21.721,180.539,0.221,-0.984,-0.319
1744040661742,2025-04-07T18.44.21.742,180.560,0.302,-0.933,-0.293
1744040661761,2025-04-07T18.44.21.761,180.579,0.371,-0.882,-0.277
1744040661781,2025-04-07T18.44.21.781,180.599,0.454,-0.866,-0.284
1744040661802,2025-04-07T18.44.21.802,180.620,0.545,-0.856,-0.323
1744040661822,2025-04-07T18.44.21.822,180.640,0.612,-0.848,-0.349
1744040661843,2025-04-07T18.44.21.843,180.661,0.642,-0.840,-0.362
1744040661863,2025-04-07T18.44.21.863,180.681,0.637,-0.838,-0.352
1744040661882,2025-04-07T18.44.21.882,180.700,0.599,-0.844,-0.320
1744040661903,2025-04-07T18.44.21.903,180.721,0.548,-0.856,-0.283
1744040661923,2025-04-07T18.44.21.923,180.741,0.505,-0.874,-0.249
1744040661944,2025-04-07T18.44.21.944,180.762,0.448,-0.874,-0.228
1744040661964,2025-04-07T18.44.21.964,180.782,0.394,-0.888,-0.230
1744040661985,2025-04-07T18.44.21.985,180.803,0.352,-0.925,-0.235
1744040662004,2025-04-07T18.44.22.004,180.822,0.301,-0.940,-0.227
1744040662024,2025-04-07T18.44.22.024,180.842,0.226,-0.923,-0.260
1744040662045,2025-04-07T18.44.22.045,180.863,0.175,-0.919,-0.333
